Time,/fdm/jsbsim/simulation/sim-time-sec,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/velocities/vtrue-fps,/fdm/jsbsim/velocities/mach,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/v-north-fps,/fdm/jsbsim/velocities/v-east-fps,/fdm/jsbsim/velocities/v-down-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/aero/alpha-rad,/fdm/jsbsim/aero/beta-rad,/fdm/jsbsim/accelerations/Nx,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/elevator-cmd-norm,/fdm/jsbsim/fcs/aileron-cmd-norm,/fdm/jsbsim/fcs/rudder-cmd-norm,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/inertia/mass-slugs,/fdm/jsbsim/atmosphere/T-R,/fdm/jsbsim/atmosphere/rho-slugs_ft3,/fdm/jsbsim/fcs/ap-master-on,/fdm/jsbsim/fcs/ap-elevator-cmd,/fdm/jsbsim/fcs/ap-aileron-cmd,/fdm/jsbsim/fcs/ap-throttle-cmd
0.9999996,0.999999600000002431,14991.9485484808683,14991.8849642350251,30.1692552453270082,120.000000099649284,271.757873365023727,0.0095984323985118733,884.937008033761572,0.836909465761864091,884.83358976462614,0.00989247786285766748,13.5287292134153745,884.823838231339209,0.0627096880320197891,14.1520158564712091,-8.9123146597974503e-05,-0.0243693981871725904,8.88765203922917797e-05,-0.000112086409876222613,-0.000704416346871565677,5.79785729695658694e-05,0.0152883833854588497,1.11787367612116982e-05,-0.513412419402599407,-1.9836963041695636e-05,0.584157495184232656,0,0,0,0,15.896512088837957,4699.79540501488009,550.437309516191817,465.244717333146923,0.00149655836562274372,1,-0.00607797819661817264,0.00014226569991573524,0
1.09999956,1.09999956000000143,14990.4649793207645,14990.4014007428323,30.169498127261555,120.000000120475605,298.682623558151874,0.0116044394088432139,883.296218630202134,0.835352982850821713,883.201380887078585,0.00840941663173232212,12.9433602612697882,883.15961517624487,0.0690165765815968918,15.5338084471624125,-4.33084433706325386e-05,-0.0193328835693519392,8.33468952714085055e-05,-0.000118935789379159585,-0.00293308946742024427,6.6882282792095338e-05,0.0146540008241385685,9.52049431944870298e-06,-0.521841062681574597,-1.04809230007899712e-05,0.554620751762430197,0,0,0,0,0,4699.77665156797411,550.436726641251084,465.250000380384108,0.00149663069180792029,1,-0.0138454550716318927,0.000152814138589701026,0
1.19999952,1.19999952000000043,14988.8398346938193,14988.7762623961007,30.1697405488784938,120.000000143297925,325.556346097461017,0.0138026946506712121,881.637254763017609,0.833778877995293266,881.541738496488051,0.00753570060288314032,12.9773733040444768,881.473852158668137,0.0753310141486685375,16.9732516586263138,2.81679162951250649e-06,-0.011865287806892633,7.7140575083099695e-05,-0.000121168626547564403,-0.00453299736500101767,7.51274275386281315e-05,0.0147201605980550598,8.54739357061366337e-06,-0.528917371806793879,-7.14361215018815473e-06,0.543997696932937425,0,0,0,0,0,4699.75789812106814,550.436143766310238,465.255787584203915,0.00149670992308678576,1,-0.0199213693307860144,0.000157905947379561126,0
1.29999948,1.29999947999999943,14987.0706017501652,14987.0070363378582,30.1699825047204513,120.000000168115989,352.378435999962278,0.0161931721053567776,879.961940330511425,0.832188870966974581,879.855193032959278,0.00728115861826180745,13.706045022443277,879.76945782518078,0.0816361900365684262,18.4040985587028061,4.53165305830543374e-05,-0.00370983452280394333,7.12481170718350478e-05,-0.000118932566810433813,-0.00533982440359754076,8.26636291080181122e-05,0.0155763546622016517,8.27440174925077704e-06,-0.534936148049466098,-9.16717985677224234e-06,0.55506508414740241,0,0,0,0,0,4699.73914467416216,550.435560891369391,465.262087893201056,0.00149679618281908094,1,-0.0237787656955954496,0.000157627034312144082,0
1.39999944,1.39999943999999843,14985.1614912524819,14985.0979333148953,30.170223990005681,120.000000194924411,379.148363178200668,0.0187753516211843392,878.271236887483951,0.830583887457440939,878.142277516520494,0.00758221448086830729,15.0501137696458613,878.048901325908218,0.0879171019759066169,19.7606913534173998,8.11677667378776199e-05,0.00343488175363841066,6.64286931455734716e-05,-0.000112730307109499045,-0.00536452668767599394,8.95602548274160347e-05,0.0171369046370959711,8.63311259951218817e-06,-0.539851429728284926,-1.5415356266939087e-05,0.585697306107530458,0,0,0,0,0,4699.72039122725619,550.434978016428659,465.268886312938946,0.00149688926662575527,1,-0.0254093641422115761,0.000152496611003460214,0
1.4999994,1.49999939999999743,14983.1226578615606,14983.0591079540936,30.1704650006264181,120.000000223713798,405.865672258016161,0.0215483270548237141,876.565921926248961,0.828964697866251488,876.404738420379545,0.00832136216473909618,16.809220311357592,876.314527573818282,0.0941642134808233916,20.991793124723511,0.000108417107037922297,0.00825770260368401295,6.31881615154363798e-05,-0.000103321191828648475,-0.00477265913914827391,9.59770718574747022e-05,0.0191773947217323479,9.49313902892543889e-06,-0.543774591259884366,-2.44595551599857118e-05,0.629869651121865104,0,0,0,0,0,4699.70163778035021,550.434395141487926,465.276146682522494,0.00149698868032921277,1,-0.0252702496516373325,0.000143355090250737749,0
1.59999936,1.59999935999999643,14980.9682502932847,14980.9047089057385,30.1707055330419536,120.000000254472965,432.529970726194904,0.0245110198087654142,874.846473923247117,0.827331802230456992,874.646234936592577,0.00934562975304757335,18.7167454393306798,874.568045364667228,0.100375158480154186,22.069818481163523,0.000126214352887985795,0.0100670664190288146,6.17706303341095607e-05,-9.16115923317845744e-05,-0.00383380114881220471,0.000102124537960136222,0.0213959524568615271,1.06825940685511001e-05,-0.547002795818372634,-3.47492570609984392e-05,0.679360451479650185,0,0,0,0,0,4699.68288433344424,550.433812266547079,465.28381861804786,0.00149709373494986519,1,-0.0241396238687334314,0.000131236403472242827,0
1.69999932,1.69999931999999543,14978.7138317115605,14978.6502992666628,30.1709455840515872,120.000000287191,459.140903765384962,0.0276623773088967989,873.11302980218818,0.825685381723933354,872.872278966722661,0.0104864438034998689,20.5023733219127848,872.810187562790361,0.106554253905465704,22.9940849601596753,0.000134737436328946777,0.00886862022968220275,6.21612764472398319e-05,-7.85464529334243579e-05,-0.00285471255123981218,0.000108222179737565429,0.0234840819708170452,1.20104080981677504e-05,-0.549993187329281041,-4.47847673838173353e-05,0.725712518920142435,0,0,0,0,0,4699.66413088653826,550.433229391606233,465.291846698674021,0.00149720367243459229,1,-0.0229210821004300555,0.000117239519541350635,0
1.79999928,1.79999927999999443,14976.3737785816193,14976.3102554528796,30.1711851505111284,120.000000321859119,485.698122815670388,0.0310015523161290101,871.365420720542375,0.824025324257286695,871.088950362942569,0.0115815004333955432,21.9485044807989311,871.040647425142083,0.112710367723815583,23.7881116747509473,0.000135018173094934261,0.00528956368767493842,6.41097241994075472e-05,-6.50131700291950107e-05,-0.00211190637514141249,0.000114462999213999753,0.0251912981147632623,1.32912095870864999e-05,-0.553256649042876858,-5.32930969800242372e-05,0.762013582984945703,0,0,0,0,0,4699.64537743963228,550.4326465166655,465.300179729409535,0.0014973177924746141,1,-0.0224427568168389761,0.000102412720917935369,0
1.89999924,1.89999923999999343,14973.9591990485787,14973.8956855397391,30.1714242290699559,120.000000358471809,512.201256439862163,0.0345280124271932637,869.60326865697732,0.822351309309512279,869.300915295969389,0.01249621758457619,22.9295304865489697,869.258282608465493,0.118854134334344302,24.4922213968653573,0.000128687266689578674,0.000382566868634687219,6.71825968062814182e-05,-5.17671667119827138e-05,-0.00179768530274155322,0.000120989263411108033,0.0263708626097228192,1.43700214056296353e-05,-0.557206869201185451,-5.93803156036365787e-05,0.78414771805731609,0,0,0,0,0,4699.62662399272631,550.432063641724767,465.308778153859237,0.00149743555403133587,1,-0.0232935345027610839,8.76622316655176767e-05,0
1.9999992,1.99999919999999243,14971.4767415635288,14971.4132379714738,30.1716628159915814,120.000000397026753,538.649890420996257,0.0382415332270431563,867.826118226347717,0.820662928946703785,867.509832320039322,0.0131404275608352217,23.4278067944326835,867.461501267495009,0.124995465569618103,25.1535220334725054,0.000117673820972549298,-0.00463671399161050875,7.08435059768899427e-05,-3.9385473073523785e-05,-0.00198932992538018369,0.000127881550805134241,0.0269992488901424875,1.51417747004360625e-05,-0.56203621332331466,-6.26230175178747511e-05,0.791323302501783621,0,0,0,0,0,4699.60787054582033,550.43148076678392,465.317618296770718,0.00149755663348180861,1,-0.0257261581060233488,7.36932833106796451e-05,0
