Time,/fdm/jsbsim/simulation/sim-time-sec,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/velocities/vtrue-fps,/fdm/jsbsim/velocities/mach,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/v-north-fps,/fdm/jsbsim/velocities/v-east-fps,/fdm/jsbsim/velocities/v-down-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/aero/alpha-rad,/fdm/jsbsim/aero/beta-rad,/fdm/jsbsim/accelerations/Nx,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/elevator-cmd-norm,/fdm/jsbsim/fcs/aileron-cmd-norm,/fdm/jsbsim/fcs/rudder-cmd-norm,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/inertia/mass-slugs,/fdm/jsbsim/atmosphere/T-R,/fdm/jsbsim/atmosphere/rho-slugs_ft3,/fdm/jsbsim/fcs/ap-roll-setpoint-rad,/fdm/jsbsim/fcs/ap-alt-setpoint-ft,/fdm/jsbsim/fcs/ap-speed-setpoint-fps
14.4999942,14.4999941999995077,14625.1217874139547,14625.0596842232844,30.1989876186837982,120.00001973281762,3567.75651478517921,1.90013623556650457,757.345258776202058,0.715238995826973922,755.381672090429788,0.00980429230915669248,54.501104250599667,757.316652467610993,0.830706241437649484,6.52984021126632541,-3.75702964008645807e-06,0.00416661231390348056,7.33345736986798161e-05,-6.51492470506224667e-08,0.0634034921004828361,0.00108395618725400772,0.0720256113297598061,1.29456046576080041e-05,-0.1071608369827248,-2.80497434181586559e-05,1.10868503165471921,0,0,0,0,0,4697.26368968257339,550.358621399184585,466.551024503563724,0.00151452360995060829,0,15000,750
14.59999416,14.5999941599994987,14624.485278531909,14624.4231775298085,30.1991956198018805,120.000019996359711,3590.81464608976876,1.92550950008177502,756.772351625837473,0.71469620454639482,754.81086136114061,0.00979172050216903234,54.4514064159535565,756.746481018458894,0.835631444049996341,6.20140077475486606,-3.77750252627096319e-06,0.00407767434814133075,7.32846269864872361e-05,2.51933436450158767e-08,0.0638197596014916935,0.0010913043963886222,0.0720143906134500106,1.29387925991295364e-05,-0.106940079204488517,-2.79869344638052071e-05,1.10668694009176272,0,0,0,0,0,4697.24493623566741,550.358038524243852,466.553291215932632,0.00151455492604391059,0,15000,750
14.69999412,14.6999941199994897,14623.8812827505171,14623.8191837932973,30.1994034642133578,120.00002026145836,3613.85540629034494,1.95103254624737077,756.199303371120777,0.714153371263591796,754.239967649237201,0.0097792017184449298,54.4008963511927846,756.175978444773705,0.840544381201123847,5.87958563171769555,-3.80889572146930126e-06,0.00398214203462318554,7.32353543429550694e-05,1.15700390468047162e-07,0.0642268312266321556,0.0010986478772356974,0.0720020894775456333,1.29320427500025812e-05,-0.106717173697677928,-2.79241059178859314e-05,1.10467908087276978,0,0,0,0,0,4697.22618278876143,550.35745564930312,466.555442143953314,0.00151458464295983644,0,15000,750
14.79999408,14.7999940799994807,14623.3091355785728,14623.2470385390643,30.1996111518335084,120.000020528109644,3636.87878599117266,1.97670499556231971,755.626154946107249,0.713610532624444849,753.669063031103292,0.00976670168716275988,54.3491432597498942,755.605193370178768,0.84544518371641264,5.56444184932177421,-3.85051541378941917e-06,0.00388025930310583345,7.31867904340772953e-05,2.05239113019212019e-07,0.0646240490464164014,0.00110598669414236511,0.0719881299542471237,1.2925309193580367e-05,-0.106492461857179199,-2.78609613842067381e-05,1.10264992592247446,0,0,0,0,0,4697.20742934185546,550.356872774362273,466.557479653968016,0.00151461279332011081,0,15000,750
14.89999404,14.8999940399994717,14622.7681660987437,14622.7060708378249,30.199818682591502,120.000020796309798,3659.88477734057824,2.00252648458241111,755.052950722428591,0.713067728508995247,753.09821639268398,0.0097541887564509544,54.2958079934365401,755.034177549297851,0.850333985075810816,5.25604977293797049,-3.90133576260298512e-06,0.00377333918621669019,7.31389086635908259e-05,2.92757563414919284e-07,0.0650108303556860001,0.00111332091114008385,0.0719720536922776738,1.29185492850395929e-05,-0.106266301969323351,-2.77972621414754595e-05,1.10059004509694169,0,0,0,0,0,4697.18867589494948,550.356289899421427,466.559406135205165,0.00151463941006829694,0,15000,750
14.999994,14.9999939999994627,14622.257694106549,14622.1956004986696,30.2000260564309322,120.000021066055055,3682.87337408179474,2.02849664986766465,754.479737326126838,0.712525000906370054,752.527487835081388,0.00974164031716828749,54.2407042120896676,754.462984810199373,0.855210920789815976,4.95451322203204114,-3.96008895433410193e-06,0.00366347256731646906,7.30916291110312905e-05,3.77314408324111159e-07,0.0653867623263411912,0.00112065058624718572,0.0719536037974818077,1.29117321983533928e-05,-0.106039043462288055,-2.77328741772723125e-05,1.09849369050309287,0,0,0,0,0,4697.16992244804351,550.355707024480694,466.561224009967475,0.00151466452661032022,0,15000,750
15.09999396,15.0999939599994537,14621.777028363198,14621.7149362856289,30.200233273310424,120.000021337341664,3705.84457162714079,2.05461512935068891,753.906561997327344,0.711982392361044769,751.956924777819609,0.00972904752280379093,54.1838297526122687,753.891669535643814,0.860076127040383054,4.65994597022559276,-4.02536904023107563e-06,0.00355313811579674411,7.30448365935727111e-05,4.58099617074182662e-07,0.0657516624468872379,0.00112797576713962898,0.071932767472670911,1.29048452599996332e-05,-0.105811004195559319,-2.76677951625225419e-05,1.09635965124170287,0,0,0,0,0,4697.15116900113753,550.355124149539961,466.562935739854368,0.00151468817690021706,0,15000,750
15.19999392,15.1999939199994447,14621.3254663906991,14621.2633757208678,30.2004403332033746,120.000021610165973,3728.79836702622788,2.08088157054697565,753.333470794797222,0.711439944276844871,751.386560233619321,0.00971641763867370223,54.125365824320113,753.320284962554979,0.864929738887567967,4.37245700012938698,-4.09573552571801673e-06,0.00344478389330929143,7.29984049338097988e-05,5.34445084689703756e-07,0.0661055980631497508,0.00113529648898804065,0.0719097760469613739,1.28978971672291243e-05,-0.10558245420450961,-2.76021584333103733e-05,1.09419130797283626,0,0,0,0,0,4697.13241555423156,550.354541274599114,466.564543826491104,0.00151471039544998705,0,15000,750
15.29999388,15.2999938799994357,14620.9022956266999,14620.8402062348578,30.2006472360974776,120.000021884524315,3751.73475891298858,2.10729561960770129,752.760506945122188,0.71089769536122982,750.816413340449344,0.00970377378608777708,54.0656469553233023,752.748881585321897,0.869771888386129954,4.09213699510225837,-4.16980388202628743e-06,0.00334044937077759624,7.29522228260133803e-05,6.05825564103448949e-07,0.0664488654001295226,0.00114261277482211802,0.0718850660339679787,1.28909177578094667e-05,-0.105353607926683593,-2.75362150410252413e-05,1.09199595041938413,0,0,0,0,0,4697.11366210732558,550.353958399658268,466.566050807416445,0.00151473121727255591,0,15000,750
15.39999384,15.3999938399994267,14620.5067957937717,14620.4447075701573,30.2008539819938022,120.000022160413081,3774.65374740431434,2.13385692816165085,752.187709587274753,0.710355680446266624,750.246491870110503,0.00969115229789774268,54.0051089881703206,752.177505909161368,0.874602702965200041,3.8190481190829928,-4.24631326012000565e-06,0.00324148416351862376,7.29062168232019536e-05,6.71851405517307147e-07,0.0667819348267162938,0.00114992463833239354,0.0718592107149770287,1.288395459623156e-05,-0.105124625134152799,-2.74702983416383164e-05,1.08978352791978272,0,0,0,0,0,4697.09490866041961,550.353375524717535,466.567459247645047,0.00151475067776496788,0,15000,750
15.4999938,15.4999937999994177,14620.1382420733571,14620.0761549053623,30.201060570905522,120.000022437828747,3797.5553339598473,2.16056515605192789,751.615113077711612,0.709813929841113467,749.676796143729575,0.00967859824741412744,53.9442252406959142,751.606199723001509,0.879422304344007921,3.55321842558925027,-4.32416597282251627e-06,0.00314839947058158333,7.28603677917707705e-05,7.32255440837868259e-07,0.0671053738767111996,0.00115723208862309433,0.0718328355683679753,1.28770671042652518e-05,-0.104895619870046405,-2.74047781390255662e-05,1.08756508907002059,0,0,0,0,0,4697.07615521351363,550.352792649776802,466.568771728364425,0.00151476881255198305,0,15000,750
15.59999376,15.5999937599994087,14619.7959086038172,14619.7338223734914,30.2012670028566923,120.000022716767774,3820.43952124318685,2.18741996175722608,751.04274691906619,0.70927246927424914,749.107323614301777,0.00966615997201536459,53.8834419253223018,751.034999965843326,0.884230808157289605,3.2946413948256037,-4.4024380517236546e-06,0.00306086414492273695,7.28147185282334105e-05,7.86876744680496804e-07,0.0674197620447534174,0.00116453513612941434,0.0718065322624845542,1.28703193152917394e-05,-0.104666674667574552,-2.73400121334651878e-05,1.08535117297630723,0,0,0,0,0,4697.05740176660765,550.352209774835956,466.569990834477835,0.00151478565731371934,0,15000,750
15.69999372,15.6999937199993997,14619.4790717288852,14619.4169863347743,30.2014732778808543,120.000022997226665,3843.30631297143236,2.21442100786535789,750.470636271653575,0.708731320385376118,748.538073338009326,0.00965388350076390456,53.8231230625291914,750.463939160286259,0.889028324347319043,3.04328024429443644,-4.48036457874085859e-06,0.00297783348760719295,7.27693718340240414e-05,8.35643960105000853e-07,0.0677256114623990269,0.00117183379878697098,0.0717807848832898304,1.28637724574951415e-05,-0.104437857676953988,-2.72763026225510801e-05,1.08315041804744161,0,0,0,0,0,4697.03864831970168,550.351626899895109,466.571119143035844,0.00151480124762557854,0,15000,750
15.79999368,15.7999936799993907,14619.1870126612484,14619.1249279965959,30.2016793960199799,120.000023279201969,3866.15571379582707,2.24156796107322043,749.898802918654951,0.708190501644136217,747.969049643998005,0.00964180772911094053,53.763512724911493,749.893046298974696,0.893814958233201118,2.7990759361237636,-4.55730686929298087e-06,0.0028977789943863178,7.27244799154714482e-05,8.78560434664138827e-07,0.0680233054091660683,0.00117912810753934027,0.0717559189520648733,1.28574784915645324e-05,-0.104209239641521692,-2.7213864558416647e-05,1.08096858437456844,0,0,0,0,0,4697.0198948727957,550.351044024954376,466.572159213750979,0.00151481561882693943,0,15000,750
15.89999364,15.8999936399993818,14618.9190192148089,14618.8569351744281,30.2018853573237109,120.000023562690274,3888.98772921803493,2.2688604921867408,749.327266496402217,0.707650029516621371,747.400264500347589,0.0096299610098241617,53.7047190388765898,749.322348007989604,0.89859081208696312,2.56195732127118703,-4.63271052279980194e-06,0.00281897424083967516,7.26802272779994419e-05,9.15692691060978044e-07,0.0683130627751160902,0.00118641811043850801,0.0717320792965633475,1.28514755043088754e-05,-0.103980908198894412,-2.71528089755573158e-05,1.07880810711614195,0,0,0,0,0,4697.00114142588973,550.350461150013643,466.573113582828455,0.0015148288059356912,0,15000,750
15.9999936,15.9999935999993728,14618.6743864789605,14618.6123029737373,30.2020911618487808,120.000023847688212,3911.80236552623956,2.29629827612084192,748.756045776314409,0.707109919677774701,746.831738322782371,0.00961835953263445731,53.6467205693007827,748.751869782215749,0.903355986953881862,2.33185166329825933,-4.70606367541301769e-06,0.00273978722564090617,7.26368101273783219e-05,9.47162880778846726e-07,0.0685949318170798877,0.0011937038748480002,0.0717092377876079323,1.28457854693201382e-05,-0.10375297762041498,-2.70931428741276421e-05,1.07666820386477191,0,0,0,0,0,4696.98238797898375,550.349878275072797,466.573984760565395,0.00151484084361483006,0,15000,750
16.09999356,16.0999935599993655,14618.4524165205657,14618.3903334441238,30.2022968096589395,120.000024134192344,3934.59962978523708,2.32388098095248008,748.185159795826394,0.706570188078544659,746.263499238132908,0.0096070075823012635,53.5893921524473171,748.181637093554514,0.908110584455134595,2.10869388042104333,-4.77686360031968384e-06,0.00265893284599457011,7.25944155892071618e-05,9.73145002233457557e-07,0.0688688116717535992,0.00120098548756989777,0.0716872271874988976,1.28404145107434809e-05,-0.103525592922732751,-2.70347841838528349e-05,1.07454547027560787,0,0,0,0,0,4696.96363453207778,550.34929540013195,466.574775232411525,0.00151485176618690516,0,15000,750
16.19999352,16.1999935199993566,14618.2524172179401,14618.1903344845541,30.2025023008250031,120.000024422199431,3957.37952984210324,2.35160829391953419,747.61462867722264,0.706030851715960028,745.695581054242211,0.0095958994407689957,53.5325444592015742,747.611676209700363,0.912854708307723861,1.89243319179978897,-4.84459746106498623e-06,0.00257564948160463958,7.25532038240413527e-05,9.93863956992247889e-07,0.0691344958791463154,0.00120826305304078617,0.0716657935970207993,1.28353553728754546e-05,-0.103298928244974844,-2.69775880690408707e-05,1.07243482768913267,0,0,0,0,0,4696.9448810851718,550.348712525191218,466.575487463122045,0.00151486160769118594,0,15000,750
16.29999348,16.2999934799993476,14618.0737006664276,14618.0116181794783,30.2027076354252308,120.00002471170616,3980.14207437314553,2.37947989542180149,747.044474036227257,0.705491929014639529,745.128020367237923,0.00958502248645487498,53.4759699284816747,747.042014620350074,0.917588465372590534,1.68303637530110706,-4.9087399324358261e-06,0.00248977867464391864,7.25132954026198341e-05,1.00959602603775461e-06,0.0693917292274133513,0.00121553669000253419,0.0716446577317654404,1.28305915107445728e-05,-0.103073180227068295,-2.69213794743535195e-05,1.07033064386171684,0,0,0,0,0,4696.92612763826583,550.348129650250485,466.576123902435029,0.00151487040196192509,0,15000,750
