t_s,h_sl_m,position_h-sl-ft,h_agl_m,position_h-agl-ft,lat_deg,lon_deg,x_north_m,x_east_m,vtrue_mps,velocities_vtrue-fps,mach,u_mps,velocities_u-fps,v_mps,velocities_v-fps,w_mps,velocities_w-fps,vn_mps,velocities_v-north-fps,ve_mps,velocities_v-east-fps,vd_mps,velocities_v-down-fps,p_radps,q_radps,r_radps,phi_rad,theta_rad,psi_rad,alpha_rad,beta_rad,nx_g,ny_g,nz_g,throttle,elevator,aileron,rudder,thrust_lb,fuel_lb,mass_kg,inertia_mass-slugs,temp_K,atmosphere_T-R,rho_kgpm3,atmosphere_rho-slugs_ft3
93.000000,4471.231800,14669.395668,4471.212694,14669.332984,30.357686,120.000746,21160.609035,71.686875,228.602847,750.009341,0.708431,228.102746,748.368589,0.002926,0.009599,15.112875,49.582923,228.597593,749.992104,1.549854,5.084822,0.007277,0.023875,-0.000005,-0.000045,0.000072,-0.000000,0.066126,0.006767,0.066158,0.000013,0.065886,-0.000027,0.993868,0.678826,0.000000,0.000000,0.000000,3055.304433,4631.411404,8002.012644,548.312037,259.107421,466.393358,0.779431,0.001512
94.000000,4471.222987,14669.366756,4471.203880,14669.304067,30.359747,120.000762,21389.045961,73.242430,228.603367,750.011047,0.708432,228.103170,748.369981,0.002926,0.009600,15.114337,49.587721,228.598000,749.993438,1.566476,5.139356,0.010172,0.033373,-0.000005,-0.000040,0.000072,-0.000000,0.066120,0.006840,0.066164,0.000013,0.065856,-0.000027,0.993980,0.678771,0.000000,0.000000,0.000000,3054.814076,4630.579563,8001.635328,548.286182,259.107478,466.393461,0.779432,0.001512
95.000000,4471.211801,14669.330054,4471.192692,14669.267361,30.361807,120.000778,21617.483149,74.814562,228.603608,750.011836,0.708433,228.103324,748.370487,0.002926,0.009601,15.115647,49.592016,228.598126,749.993851,1.583098,5.193890,0.012042,0.039506,-0.000005,-0.000037,0.000072,-0.000000,0.066117,0.006912,0.066170,0.000013,0.065834,-0.000027,0.994081,0.678733,0.000000,0.000000,0.000000,3054.466656,4629.747810,8001.258050,548.260331,259.107551,466.393592,0.779433,0.001512
96.000000,4471.199213,14669.288755,4471.180102,14669.226056,30.363868,120.000795,21845.920343,76.403271,228.603618,750.011870,0.708433,228.103262,748.370282,0.002926,0.009601,15.116749,49.595635,228.598020,749.993505,1.599719,5.248423,0.012995,0.042635,-0.000005,-0.000034,0.000072,-0.000000,0.066118,0.006985,0.066175,0.000013,0.065820,-0.000027,0.994169,0.678708,0.000000,0.000000,0.000000,3054.247651,4628.916115,8000.880800,548.234481,259.107633,466.393739,0.779434,0.001512
97.000000,4471.186076,14669.245656,4471.166964,14669.182953,30.365928,120.000811,22074.357338,78.008556,228.603448,750.011314,0.708432,228.103035,748.369536,0.002927,0.009602,15.117613,49.598469,228.597734,749.992565,1.616341,5.302957,0.013161,0.043179,-0.000005,-0.000032,0.000072,-0.000000,0.066121,0.007058,0.066179,0.000013,0.065812,-0.000027,0.994243,0.678696,0.000000,0.000000,0.000000,3054.139862,4628.084454,8000.503565,548.208632,259.107718,466.393893,0.779435,0.001512
98.000000,4471.173110,14669.203117,4471.153996,14669.140408,30.367989,120.000828,22302.793977,79.630418,228.603146,750.010320,0.708431,228.102691,748.368408,0.002927,0.009602,15.118222,49.600465,228.597313,749.991184,1.632964,5.357493,0.012677,0.041593,-0.000005,-0.000030,0.000072,-0.000000,0.066126,0.007130,0.066181,0.000013,0.065809,-0.000027,0.994303,0.678694,0.000000,0.000000,0.000000,3054.124706,4627.252805,8000.126335,548.182783,259.107802,466.394044,0.779436,0.001512
99.000000,4471.160894,14669.163039,4471.141779,14669.100325,30.370050,120.000845,22531.230146,81.268857,228.602753,750.009031,0.708430,228.102273,748.367039,0.002927,0.009603,15.118574,49.601620,228.596800,749.989503,1.649587,5.412030,0.011683,0.038331,-0.000005,-0.000030,0.000072,-0.000000,0.066132,0.007203,0.066183,0.000013,0.065811,-0.000027,0.994348,0.678700,0.000000,0.000000,0.000000,3054.183298,4626.421151,7999.749103,548.156935,259.107882,466.394187,0.779437,0.001512
100.000000,4471.149871,14669.126875,4471.130755,14669.064157,30.372110,120.000863,22759.665774,82.923873,228.602307,750.007570,0.708428,228.101820,748.365553,0.002927,0.009603,15.118679,49.601966,228.596235,749.987647,1.666210,5.466570,0.010313,0.033836,-0.000005,-0.000029,0.000072,-0.000000,0.066138,0.007276,0.066184,0.000013,0.065816,-0.000027,0.994380,0.678713,0.000000,0.000000,0.000000,3054.297331,4625.589478,7999.371863,548.131086,259.107953,466.394316,0.779438,0.001512
101.000000,4471.140354,14669.095651,4471.121236,14669.032928,30.374171,120.000880,22988.100824,84.595466,228.601843,750.006046,0.708427,228.101363,748.364051,0.002927,0.009603,15.118557,49.601564,228.595649,749.985723,1.682835,5.521113,0.008692,0.028516,-0.000005,-0.000029,0.000072,-0.000000,0.066145,0.007349,0.066183,0.000013,0.065823,-0.000027,0.994399,0.678730,0.000000,0.000000,0.000000,3054.449752,4624.757776,7998.994609,548.105236,259.108015,466.394427,0.779439,0.001512
102.000000,4471.132537,14669.070005,4471.113418,14669.007277,30.376231,120.000898,23216.535290,86.283638,228.601385,750.004544,0.708425,228.100926,748.362617,0.002927,0.009604,15.118231,49.600496,228.595068,749.983818,1.699461,5.575659,0.006930,0.022737,-0.000005,-0.000030,0.000072,-0.000000,0.066152,0.007421,0.066182,0.000013,0.065832,-0.000027,0.994407,0.678749,0.000000,0.000000,0.000000,3054.625249,4623.926040,7998.617340,548.079384,259.108066,466.394518,0.779440,0.001512
103.000000,4471.126511,14669.050234,4471.107390,14668.987501,30.378292,120.000915,23444.969187,87.988389,228.600955,750.003132,0.708424,228.100528,748.361311,0.002927,0.009604,15.117732,49.598858,228.594513,749.981999,1.716088,5.630210,0.005125,0.016814,-0.000005,-0.000031,0.000072,-0.000000,0.066157,0.007494,0.066180,0.000013,0.065842,-0.000027,0.994407,0.678770,0.000000,0.000000,0.000000,3054.810563,4623.094266,7998.240054,548.053532,259.108105,466.394588,0.779440,0.001512
104.000000,4471.122279,14669.036347,4471.103156,14668.973609,30.380353,120.000933,23673.402550,89.709720,228.600567,750.001861,0.708423,228.100182,748.360177,0.002927,0.009604,15.117089,49.596749,228.594000,749.980316,1.732717,5.684766,0.003355,0.011007,-0.000005,-0.000031,0.000072,-0.000000,0.066162,0.007567,0.066177,0.000013,0.065851,-0.000027,0.994399,0.678790,0.000000,0.000000,0.000000,3054.994651,4622.262453,7997.862750,548.027679,259.108132,466.394638,0.779440,0.001512
105.000000,4471.119771,14669.028122,4471.100647,14668.965378,30.382413,120.000951,23901.835426,91.447632,228.600233,750.000763,0.708422,228.099897,748.359241,0.002928,0.009605,15.116334,49.594272,228.593539,749.978803,1.749347,5.739326,0.001683,0.005523,-0.000005,-0.000032,0.000072,0.000000,0.066167,0.007640,0.066174,0.000013,0.065860,-0.000027,0.994386,0.678810,0.000000,0.000000,0.000000,3055.168717,4621.430602,7997.485429,548.001824,259.108148,466.394667,0.779441,0.001512
106.000000,4471.118867,14669.025153,4471.099741,14668.962405,30.384474,120.000970,24130.267869,93.202126,228.599956,749.999857,0.708421,228.099675,748.358515,0.002928,0.009605,15.115496,49.591523,228.593135,749.977478,1.765978,5.793892,0.000157,0.000514,-0.000005,-0.000033,0.000072,0.000000,0.066170,0.007712,0.066170,0.000013,0.065868,-0.000027,0.994369,0.678827,0.000000,0.000000,0.000000,3055.326147,4620.598717,7997.108092,547.975968,259.108154,466.394678,0.779441,0.001512
107.000000,4471.119402,14669.026909,4471.100275,14668.964156,30.386534,120.000988,24358.699939,94.973204,228.599741,749.999149,0.708420,228.099518,748.357999,0.002928,0.009606,15.114603,49.588592,228.592790,749.976346,1.782611,5.848462,-0.001193,-0.003914,-0.000005,-0.000034,0.000072,0.000000,0.066172,0.007785,0.066166,0.000013,0.065875,-0.000027,0.994349,0.678842,0.000000,0.000000,0.000000,3055.462381,4619.766801,7996.730742,547.950111,259.108151,466.394672,0.779441,0.001512
108.000000,4471.121191,14669.032777,4471.102062,14668.970019,30.388595,120.001007,24587.131692,96.760867,228.599584,749.998634,0.708420,228.099422,748.357684,0.002928,0.009606,15.113679,49.585561,228.592503,749.975403,1.799246,5.903039,-0.002348,-0.007702,-0.000005,-0.000035,0.000072,0.000000,0.066173,0.007858,0.066162,0.000013,0.065881,-0.000027,0.994328,0.678855,0.000000,0.000000,0.000000,3055.574603,4618.934859,7996.353379,547.924254,259.108139,466.394651,0.779441,0.001512
109.000000,4471.124033,14669.042103,4471.104903,14668.979339,30.390655,120.001026,24815.563186,98.565115,228.599482,749.998301,0.708419,228.099382,748.357554,0.002928,0.009606,15.112745,49.582497,228.592270,749.974639,1.815883,5.957620,-0.003300,-0.010827,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007931,0.066158,0.000013,0.065885,-0.000027,0.994307,0.678865,0.000000,0.000000,0.000000,3055.661661,4618.102896,7995.976007,547.898396,259.108121,466.394617,0.779440,0.001512
110.000000,4471.127727,14669.054224,4471.108596,14668.991455,30.392716,120.001045,25043.994472,100.385952,228.599431,749.998132,0.708419,228.099392,748.357585,0.002928,0.009607,15.111819,49.579457,228.592085,749.974034,1.832521,6.012207,-0.004053,-0.013298,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.008004,0.066154,0.000013,0.065887,-0.000027,0.994287,0.678872,0.000000,0.000000,0.000000,3055.723688,4617.270918,7995.598628,547.872537,259.108097,466.394574,0.779440,0.001512
111.000000,4471.132080,14669.068502,4471.112946,14669.005728,30.394777,120.001064,25272.425595,102.223377,228.599422,749.998104,0.708419,228.099443,748.357754,0.002928,0.009607,15.110913,49.576488,228.591943,749.973566,1.849160,6.066799,-0.004617,-0.015149,-0.000005,-0.000038,0.000072,0.000000,0.066171,0.008076,0.066150,0.000013,0.065889,-0.000027,0.994268,0.678876,0.000000,0.000000,0.000000,3055.761866,4616.438929,7995.221245,547.846678,259.108069,466.394523,0.779440,0.001512
112.000000,4471.136908,14669.084343,4471.117773,14669.021564,30.396837,120.001083,25500.856594,104.077392,228.599450,749.998195,0.708419,228.099529,748.358035,0.002928,0.009608,15.110040,49.573621,228.591835,749.973213,1.865802,6.121396,-0.005008,-0.016432,-0.000005,-0.000038,0.000072,0.000000,0.066168,0.008149,0.066147,0.000013,0.065889,-0.000027,0.994251,0.678878,0.000000,0.000000,0.000000,3055.778165,4615.606935,7994.843859,547.820819,259.108037,466.394467,0.779439,0.001512
113.000000,4471.142049,14669.101209,4471.122912,14669.038425,30.398898,120.001102,25729.287499,105.947998,228.599506,749.998378,0.708419,228.099640,748.358400,0.002929,0.009608,15.109204,49.570880,228.591755,749.972949,1.882444,6.175999,-0.005246,-0.017213,-0.000005,-0.000039,0.000072,-0.000000,0.066166,0.008222,0.066143,0.000013,0.065888,-0.000027,0.994237,0.678878,0.000000,0.000000,0.000000,3055.775107,4614.774940,7994.466472,547.794960,259.108004,466.394407,0.779439,0.001512
114.000000,4471.147360,14669.118635,4471.128222,14669.055846,30.400958,120.001122,25957.718334,107.835196,228.599583,749.998631,0.708420,228.099770,748.358826,0.002929,0.009609,15.108411,49.568277,228.591694,749.972751,1.899089,6.230606,-0.005353,-0.017564,-0.000005,-0.000039,0.000072,-0.000000,0.066163,0.008295,0.066139,0.000013,0.065886,-0.000027,0.994225,0.678876,0.000000,0.000000,0.000000,3055.755543,4613.942947,7994.089086,547.769101,259.107969,466.394345,0.779438,0.001512
115.000000,4471.152723,14669.136229,4471.133583,14669.073434,30.403019,120.001142,26186.149115,109.738988,228.599674,749.998932,0.708420,228.099912,748.359290,0.002929,0.009609,15.107661,49.565818,228.591647,749.972595,1.915735,6.285219,-0.005353,-0.017561,-0.000005,-0.000039,0.000072,-0.000000,0.066159,0.008368,0.066136,0.000013,0.065883,-0.000027,0.994215,0.678872,0.000000,0.000000,0.000000,3055.722469,4613.110960,7993.711703,547.743242,259.107935,466.394282,0.779438,0.001512
116.000000,4471.158040,14669.153675,4471.138899,14669.090875,30.405079,120.001162,26414.579853,111.659374,228.599774,749.999259,0.708420,228.100058,748.359772,0.002929,0.009610,15.106955,49.563500,228.591607,749.972463,1.932382,6.339836,-0.005267,-0.017281,-0.000005,-0.000040,0.000072,-0.000000,0.066156,0.008440,0.066133,0.000013,0.065879,-0.000027,0.994208,0.678867,0.000000,0.000000,0.000000,3055.678870,4612.278981,7993.334324,547.717383,259.107900,466.394220,0.779438,0.001512
117.000000,4471.163239,14669.170731,4471.144096,14669.107927,30.407140,120.001182,26643.010552,113.596356,228.599877,749.999595,0.708421,228.100205,748.360254,0.002929,0.009610,15.106289,49.561315,228.591568,749.972335,1.949031,6.394457,-0.005119,-0.016793,-0.000005,-0.000040,0.000072,-0.000000,0.066152,0.008513,0.066130,0.000013,0.065876,-0.000027,0.994203,0.678862,0.000000,0.000000,0.000000,3055.627591,4611.447013,7992.956949,547.691524,259.107866,466.394159,0.779437,0.001512
118.000000,4471.168266,14669.187225,4471.149122,14669.124415,30.409200,120.001203,26871.441211,115.549934,228.599978,749.999927,0.708421,228.100348,748.360722,0.002929,0.009611,15.105660,49.559253,228.591526,749.972199,1.965681,6.449083,-0.004927,-0.016165,-0.000005,-0.000040,0.000072,-0.000000,0.066149,0.008586,0.066127,0.000013,0.065871,-0.000027,0.994199,0.678856,0.000000,0.000000,0.000000,3055.571247,4610.615055,7992.579580,547.665666,259.107834,466.394101,0.779437,0.001512
119.000000,4471.173088,14669.203044,4471.153942,14669.140229,30.411261,120.001223,27099.871825,117.520111,228.600073,750.000241,0.708422,228.100483,748.361166,0.002930,0.009611,15.105065,49.557299,228.591478,749.972041,1.982332,6.503714,-0.004710,-0.015454,-0.000005,-0.000040,0.000073,-0.000000,0.066145,0.008659,0.066125,0.000013,0.065867,-0.000027,0.994198,0.678849,0.000000,0.000000,0.000000,3055.512156,4609.783110,7992.202216,547.639809,259.107802,466.394044,0.779436,0.001512
