#format: trajectory_v1
#episode_id: f104_demo_ep0001
#aircraft: f104
#scenario: S3
#task_label: flight_skill_demo
#collector: 唐煜皓
#script: scripts/f104_training_demo.xml
#rate_hz: 1.0
#jsbsim_version: 1.2.4
episode_id,step,t_s,task_label,phase_label,action_roll_cmd_rad,action_alt_cmd_m,action_speed_cmd_mps,gamma_deg,done,h_sl_m,position_h-sl-ft,h_agl_m,position_h-agl-ft,lat_deg,lon_deg,x_north_m,x_east_m,vtrue_mps,velocities_vtrue-fps,mach,u_mps,velocities_u-fps,v_mps,velocities_v-fps,w_mps,velocities_w-fps,vn_mps,velocities_v-north-fps,ve_mps,velocities_v-east-fps,vd_mps,velocities_v-down-fps,p_radps,q_radps,r_radps,phi_rad,theta_rad,psi_rad,alpha_rad,beta_rad,nx_g,ny_g,nz_g,throttle,elevator,aileron,rudder,thrust_lb,fuel_lb,mass_kg,inertia_mass-slugs,temp_K,atmosphere_T-R,rho_kgpm3,atmosphere_rho-slugs_ft3,fcs/ap-roll-setpoint-rad,fcs/ap-alt-setpoint-ft,fcs/ap-speed-setpoint-fps
f104_demo_ep0001,125,125.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.266525,0,5202.269297,17067.812653,5202.247062,17067.739706,30.365838,120.144916,22064.274017,13930.827608,228.045546,748.180924,0.713264,227.131759,745.182935,-0.840532,-2.757650,20.377159,66.854197,204.158148,669.810198,101.602638,333.341988,-1.060804,-3.480329,0.002070,0.012449,-0.020871,-0.524209,0.084009,0.420232,0.089476,-0.003686,0.113300,0.007474,1.161848,0.834115,0.000000,0.000000,0.000000,4296.590796,4581.276460,7979.272702,546.753856,254.362900,457.853221,0.720476,0.001398,-0.523600,17500.000000,750.000000
f104_demo_ep0001,126,126.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.310621,0,5203.422351,17071.595640,5203.400110,17071.522671,30.367689,120.145946,22269.515418,14029.571774,228.094825,748.342602,0.713429,227.193163,745.384392,-0.840163,-2.756439,20.243770,66.416569,206.640064,677.952965,96.569168,316.827979,-1.236580,-4.057020,0.002101,0.012165,-0.020866,-0.524176,0.084254,0.395928,0.088869,-0.003683,0.114052,0.007461,1.155652,0.834371,0.000000,0.000000,0.000000,4299.117307,4580.209845,7978.788896,546.720704,254.355418,457.839752,0.720386,0.001398,-0.523600,17500.000000,750.000000
f104_demo_ep0001,127,127.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.341637,0,5204.725131,17075.869851,5204.702882,17075.796858,30.369562,120.146923,22477.173324,14123.267667,228.154373,748.537971,0.713627,227.264791,745.619393,-0.839790,-2.755217,20.110388,65.978962,208.994791,685.678449,91.508167,300.223646,-1.360405,-4.463272,0.002141,0.011906,-0.020854,-0.524086,0.084268,0.371769,0.088259,-0.003681,0.114218,0.007451,1.149586,0.833592,0.000000,0.000000,0.000000,4290.964574,4579.143882,7978.305377,546.687573,254.346963,457.824534,0.720284,0.001398,-0.523600,17500.000000,750.000000
f104_demo_ep0001,128,128.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.360004,0,5206.126403,17080.467203,5206.104148,17080.394185,30.371456,120.147848,22687.119527,14211.888937,228.220683,748.755522,0.713847,227.342706,745.875020,-0.839824,-2.755327,19.981712,65.556799,211.220202,692.979666,86.421352,283.534621,-1.433961,-4.704597,0.002113,0.011680,-0.020847,-0.523977,0.084080,0.347740,0.087667,-0.003680,0.113874,0.007449,1.143841,0.831953,0.000000,0.000000,0.000000,4273.958540,4578.080609,7977.823071,546.654524,254.337870,457.808166,0.720175,0.001397,-0.523600,17500.000000,750.000000
f104_demo_ep0001,129,129.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.366507,0,5207.577319,17085.227426,5207.555056,17085.154382,30.373369,120.148720,22899.224048,14295.410391,228.290530,748.984679,0.714079,227.423294,746.139418,-0.840048,-2.756063,19.862164,65.164581,213.314880,699.851969,81.309258,266.762658,-1.460310,-4.791045,0.002053,0.011493,-0.020845,-0.523901,0.083717,0.323819,0.087115,-0.003680,0.113104,0.007448,1.138601,0.829632,0.000000,0.000000,0.000000,4249.979304,4577.021672,7977.342726,546.621610,254.328455,457.791218,0.720061,0.001397,-0.523600,17500.000000,750.000000
f104_demo_ep0001,130,130.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.362237,0,5209.032719,17090.002359,5209.010447,17089.929289,30.375301,120.149538,23113.355774,14373.806889,228.361046,749.216030,0.714312,227.503409,746.402262,-0.840176,-2.756482,19.755002,64.813000,215.277903,706.292334,76.171565,249.906708,-1.443740,-4.736679,0.002015,0.011346,-0.020843,-0.523858,0.083212,0.299983,0.086617,-0.003679,0.111996,0.007445,1.133996,0.826804,0.000000,0.000000,0.000000,4220.874689,4575.968322,7976.864912,546.588870,254.319010,457.774218,0.719947,0.001397,-0.523600,17500.000000,750.000000
f104_demo_ep0001,131,131.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.348551,0,5210.452287,17094.659734,5210.430007,17094.586639,30.377249,120.150303,23329.382793,14447.052840,228.429775,749.441518,0.714540,227.580418,746.654914,-0.840199,-2.756557,19.662387,64.509143,217.108567,712.298450,71.007752,232.965067,-1.389612,-4.559094,0.002000,0.011238,-0.020840,-0.523822,0.082598,0.276214,0.086184,-0.003678,0.110634,0.007441,1.130106,0.823633,0.000000,0.000000,0.000000,4188.383847,4574.921434,7976.390026,546.556330,254.309798,457.757636,0.719836,0.001397,-0.523600,17500.000000,750.000000
f104_demo_ep0001,132,132.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.326984,0,5211.801459,17099.086151,5211.779172,17099.013031,30.379214,120.151015,23547.172557,14515.122171,228.494688,749.654487,0.714756,227.652187,746.890379,-0.840248,-2.756720,19.585653,64.257391,218.806299,717.868435,65.817364,215.936234,-1.304000,-4.278217,0.001983,0.011166,-0.020836,-0.523780,0.081909,0.252494,0.085822,-0.003677,0.109098,0.007440,1.126975,0.820273,0.000000,0.000000,0.000000,4154.090307,4573.881533,7975.918307,546.524007,254.301043,457.741877,0.719731,0.001397,-0.523600,17500.000000,750.000000
f104_demo_ep0001,133,133.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.299151,0,5213.051942,17103.188787,5213.029648,17103.115644,30.381193,120.151672,23766.592020,14577.988351,228.554167,749.849631,0.714953,227.717055,747.103200,-0.840373,-2.757129,19.525470,64.059939,220.370674,723.000898,60.599914,198.818616,-1.193314,-3.915071,0.001957,0.011129,-0.020834,-0.523741,0.081175,0.228805,0.085535,-0.003677,0.107460,0.007440,1.124618,0.816859,0.000000,0.000000,0.000000,4119.402791,4572.848830,7975.449854,546.491907,254.292928,457.727270,0.719633,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,134,134.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.266670,0,5214.181890,17106.895964,5214.159589,17106.822800,30.383186,120.152274,23987.507785,14635.624347,228.606991,750.022935,0.715129,227.773803,747.289378,-0.840522,-2.757618,19.481902,63.917002,221.801400,727.694881,55.354884,181.610511,-1.063995,-3.490796,0.001928,0.011125,-0.020833,-0.523712,0.080426,0.205128,0.085324,-0.003677,0.105786,0.007440,1.123025,0.813512,0.000000,0.000000,0.000000,4085.540402,4571.823266,7974.984639,546.460030,254.285595,457.714071,0.719545,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,135,135.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.231115,0,5215.175827,17110.156913,5215.153521,17110.083729,30.385191,120.152823,24209.786203,14688.002664,228.652313,750.171631,0.715280,227.821643,747.446336,-0.840649,-2.758035,19.454373,63.826682,223.098260,731.949673,50.081892,164.310669,-0.922315,-3.025969,0.001906,0.011149,-0.020833,-0.523691,0.079686,0.181448,0.085186,-0.003677,0.104137,0.007442,1.122157,0.810335,0.000000,0.000000,0.000000,4053.520307,4570.804549,7974.522532,546.428366,254.279145,457.702461,0.719467,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,136,136.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.193967,0,5216.024391,17112.940915,5216.002079,17112.867713,30.387207,120.153316,24433.293431,14735.095577,228.689649,750.294125,0.715404,227.860190,747.572800,-0.840758,-2.758393,19.441780,63.785366,224.261075,735.764681,44.780874,146.918877,-0.774197,-2.540017,0.001890,0.011196,-0.020833,-0.523673,0.078978,0.157751,0.085117,-0.003676,0.102561,0.007443,1.121953,0.807411,0.000000,0.000000,0.000000,4024.153164,4569.792200,7974.063315,546.396899,254.273639,457.692549,0.719401,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,137,137.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.156577,0,5216.723891,17115.235864,5216.701575,17115.162647,30.389233,120.153754,24657.895457,14776.875495,228.718837,750.389885,0.715502,227.889409,747.668665,-0.840871,-2.758764,19.442648,63.788215,225.289687,739.139392,39.452158,129.436214,-0.625038,-2.050650,0.001875,0.011262,-0.020833,-0.523656,0.078319,0.134026,0.085110,-0.003676,0.101101,0.007445,1.122338,0.804803,0.000000,0.000000,0.000000,3998.047601,4568.785598,7973.606708,546.365612,254.269099,457.684379,0.719346,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,138,138.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.120127,0,5217.275717,17117.046314,5217.253396,17116.973083,30.391268,120.154136,24883.458129,14813.315360,228.740001,750.459322,0.715573,227.909575,747.734826,-0.840991,-2.759156,19.455244,63.829541,226.183971,742.073395,34.096474,111.865072,-0.479577,-1.573417,0.001860,0.011343,-0.020834,-0.523642,0.077724,0.110264,0.085157,-0.003677,0.099786,0.007448,1.123226,0.802556,0.000000,0.000000,0.000000,3975.621686,4567.784014,7973.152379,546.334480,254.265518,457.677933,0.719303,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,139,139.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.085614,0,5217.685628,17118.391168,5217.663304,17118.317925,30.393310,120.154462,25109.847184,14844.389051,228.753512,750.503647,0.715619,227.921219,747.773028,-0.841106,-2.759535,19.477667,63.903108,226.943832,744.566378,28.714967,94.209210,-0.341814,-1.121436,0.001848,0.011433,-0.020836,-0.523632,0.077203,0.086458,0.085251,-0.003677,0.098642,0.007451,1.124526,0.800699,0.000000,0.000000,0.000000,3957.117065,4566.786658,7972.699972,546.303481,254.262858,457.673145,0.719271,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,140,140.000000,flight_skill_demo,turn_left,-0.523600,5334.000000,228.600000,0.053842,0,5217.962998,17119.301176,5217.940671,17119.227923,30.395358,120.154733,25336.928280,14870.071812,228.759941,750.524739,0.715642,227.925084,747.785707,-0.841210,-2.759875,19.507923,64.002371,227.569208,746.618135,23.309224,76.473833,-0.214968,-0.705277,0.001839,0.011528,-0.020838,-0.523624,0.076762,0.062605,0.085381,-0.003677,0.097682,0.007454,1.126143,0.799241,0.000000,0.000000,0.000000,3942.615175,4565.792705,7972.249111,546.272587,254.261058,457.669905,0.719249,0.001396,-0.523600,17500.000000,750.000000
f104_demo_ep0001,141,141.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-2.734801,0,5215.502152,17111.227531,5215.479833,17111.154307,30.397412,120.154962,25564.618801,14891.729505,229.434497,752.737852,0.717729,228.458940,749.537206,-6.377277,-20.922824,-20.150220,-66.109646,227.982882,747.975333,23.327160,76.532678,10.947046,35.915505,0.722928,0.085281,-0.055208,-0.178463,-0.129438,0.144972,-0.087973,-0.027799,0.169849,0.114711,-1.178485,0.753056,0.000000,0.000000,0.000000,3509.839538,4564.829203,7971.811739,546.242617,254.277028,457.698650,0.719442,0.001396,0.000000,15000.000000,750.000000
f104_demo_ep0001,142,142.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-4.473747,0,5199.636922,17059.176254,5199.614670,17059.103247,30.399469,120.155209,25792.641660,14915.178495,230.435251,756.021165,0.720714,230.273154,755.489349,8.640647,28.348578,0.137472,0.451024,228.495415,749.656873,23.815299,78.134182,17.974478,58.971385,-0.262025,-0.177009,0.070736,0.277539,-0.067277,0.067835,0.000597,0.037506,0.017267,-0.170387,0.327721,0.678100,0.000000,0.000000,0.000000,2854.327068,4564.000222,7971.435214,546.216817,254.379983,457.883969,0.720682,0.001398,0.000000,15000.000000,750.000000
f104_demo_ep0001,143,143.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-7.282050,0,5175.878726,16981.229416,5175.856573,16981.156737,30.401529,120.155454,26021.032955,14938.461031,231.715171,760.220378,0.724498,231.652217,760.013835,-4.775897,-15.668953,2.522259,8.275127,228.599119,749.997109,23.910669,78.447076,29.370790,96.360860,-0.030520,0.099573,-0.011264,-0.057347,-0.115070,0.124334,0.010888,-0.020613,0.006041,0.104451,0.366747,0.578255,0.000000,0.000000,0.000000,2086.786194,4563.308799,7971.120974,546.195285,254.534159,458.161487,0.722543,0.001402,0.000000,15000.000000,750.000000
f104_demo_ep0001,144,144.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-8.451457,0,5144.571994,16878.517042,5144.549974,16878.444796,30.403593,120.155704,26249.757715,14962.108172,232.886243,764.062476,0.727869,232.874829,764.025028,1.777498,5.831687,-1.468566,-4.818130,229.118694,751.701750,23.855736,78.266849,34.227623,112.295351,0.005760,-0.065718,0.006927,0.016695,-0.153688,0.095924,-0.006306,0.007633,-0.017461,-0.037550,0.044878,0.477241,0.000000,0.000000,0.000000,1429.379785,4562.776867,7970.879118,546.178713,254.737323,458.527182,0.725001,0.001407,0.000000,15000.000000,750.000000
f104_demo_ep0001,145,145.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-9.933796,0,5106.514169,16753.655411,5106.492310,16753.583693,30.405658,120.155952,26478.721387,14985.614952,234.115524,768.095551,0.731356,233.975218,767.635229,-0.553531,-1.816048,8.085149,26.526080,229.358166,752.487422,23.953621,78.587994,40.387302,132.504272,0.038883,-0.023926,-0.002078,0.017103,-0.138882,0.107060,0.034542,-0.002364,-0.034551,0.011979,0.721953,0.364245,0.000000,0.000000,0.000000,838.054810,4562.402321,7970.708635,546.167031,254.984301,458.971741,0.727997,0.001413,0.000000,15000.000000,750.000000
f104_demo_ep0001,146,146.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-11.141463,0,5063.861684,16613.719437,5063.840005,16613.648312,30.407726,120.156202,26708.040145,15009.333355,235.215366,771.703958,0.734394,235.144933,771.472878,0.272840,0.895145,5.749307,18.862556,229.519027,753.015180,24.113857,79.113705,45.451146,149.117934,-0.019309,0.024084,0.003427,0.035599,-0.169984,0.104384,0.024445,0.001160,-0.072841,-0.004481,0.487985,0.252203,0.000000,0.000000,0.000000,405.059448,4562.171782,7970.603645,546.159837,255.261099,459.469978,0.731366,0.001419,0.000000,15000.000000,750.000000
f104_demo_ep0001,147,147.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-11.851806,0,5016.809947,16459.350221,5016.788468,16459.279751,30.409797,120.156454,26937.569784,15033.234834,236.230137,775.033259,0.737121,236.109671,774.638028,-0.121078,-0.397237,7.542311,24.745114,229.908213,754.292038,24.351041,79.891868,48.517195,159.177147,-0.014085,-0.030888,-0.001286,0.012169,-0.174928,0.106444,0.031933,-0.000513,-0.086027,0.002167,0.607055,0.138774,0.000000,0.000000,0.000000,124.137435,4561.984248,7970.518581,546.154008,255.566450,460.019611,0.735097,0.001426,0.000000,15000.000000,750.000000
f104_demo_ep0001,148,148.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-12.584968,0,4966.479132,16294.222875,4966.457866,16294.153105,30.411870,120.156708,27167.390780,15057.295940,237.167373,778.108180,0.739573,236.931533,777.334426,0.032128,0.105406,10.574053,34.691774,230.174754,755.166516,24.445125,80.200542,51.675732,169.539805,-0.001676,-0.002211,0.000627,0.004430,-0.175049,0.105869,0.044600,0.000135,-0.091082,-0.000406,0.815627,0.024032,0.000000,0.000000,0.000000,3.992949,4561.796713,7970.433517,546.148179,255.893088,460.607558,0.739104,0.001434,0.000000,15000.000000,750.000000
f104_demo_ep0001,149,149.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-13.088332,0,4913.765148,16121.276732,4913.744106,16121.207697,30.413947,120.156962,27397.605338,15081.457628,238.067972,781.062900,0.741886,237.849001,780.344491,0.037194,0.122027,10.208358,33.491989,230.579698,756.495072,24.554936,80.560814,53.911198,176.874008,0.006609,0.005076,0.000448,0.008706,-0.185542,0.106315,0.042893,0.000156,-0.101353,-0.000608,0.761732,0.000000,0.000000,0.000000,0.000000,0.000000,4561.609179,7970.348453,546.142350,256.235197,461.223354,0.743318,0.001442,0.000000,15000.000000,750.000000
f104_demo_ep0001,150,150.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-13.396313,0,4859.069278,15941.828340,4859.048468,15941.760066,30.416027,120.157218,27628.264647,15105.752409,238.933672,783.903124,0.744069,238.664672,783.020579,0.017588,0.057702,11.334613,37.187051,231.114111,758.248395,24.720911,81.105350,55.357421,181.618834,-0.001497,-0.009497,0.000720,0.011188,-0.186356,0.107029,0.047456,0.000074,-0.103349,0.000020,0.841999,0.000000,0.000000,0.000000,0.000000,0.000000,4561.421644,7970.263388,546.136522,256.590174,461.862313,0.747711,0.001451,0.000000,15000.000000,750.000000
f104_demo_ep0001,151,151.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-13.642148,0,4803.003491,15757.885468,4802.982919,15757.817976,30.418113,120.157476,27859.453844,15130.216134,239.724547,786.497856,0.746003,239.299878,785.104585,-0.000520,-0.001705,14.262779,46.793894,231.628407,759.935719,24.885457,81.645200,56.540722,185.501057,-0.004133,0.030207,0.000194,0.007750,-0.178571,0.107503,0.059532,-0.000002,-0.113258,0.000137,0.994857,0.000000,0.000000,0.000000,0.000000,0.000000,4561.234110,7970.178324,546.130693,256.954048,462.517287,0.752234,0.001460,0.000000,15000.000000,750.000000
f104_demo_ep0001,152,152.000000,flight_skill_demo,descend,0.000000,4572.000000,228.600000,-13.249441,0,4747.059805,15574.343191,4747.039471,15574.276480,30.420204,120.157736,28091.277366,15154.848575,240.094769,787.712496,0.746627,239.414250,785.479824,0.004773,0.015661,18.064182,59.265690,232.356615,762.324854,25.057372,82.209224,55.027533,180.536525,-0.001411,0.019384,0.000099,0.004743,-0.155938,0.107771,0.075309,0.000020,-0.125463,-0.000053,1.209673,0.000000,0.000000,0.000000,0.000000,0.000000,4561.046575,7970.093260,546.124864,257.317136,463.170845,0.756768,0.001468,0.000000,15000.000000,750.000000
f104_demo_ep0001,153,153.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-12.461634,0,4693.457477,15398.482536,4693.437371,15398.416571,30.422301,120.157998,28323.730770,15179.632016,239.870718,786.977420,0.745427,238.882158,783.734114,0.014210,0.046622,21.754896,71.374330,232.860775,763.978922,25.192268,82.651798,51.760700,169.818569,0.000236,0.027587,0.000290,0.004304,-0.126678,0.108106,0.090819,0.000059,-0.143051,-0.000174,1.435397,0.000000,0.000000,0.000000,0.000000,0.000000,4560.859041,7970.008196,546.119035,257.665035,463.797062,0.761132,0.001477,0.000000,15000.000000,750.000000
f104_demo_ep0001,154,154.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-11.333817,0,4644.011419,15236.257935,4643.991523,15236.192660,30.424401,120.158260,28556.538196,15204.536155,239.057878,784.310622,0.742439,237.879284,780.443845,0.010339,0.033919,23.708962,77.785310,233.026882,764.523892,25.297104,82.995748,46.980821,154.136550,-0.000194,0.033407,0.000284,0.004398,-0.098473,0.108536,0.099340,0.000043,-0.154378,-0.000082,1.534425,0.000000,0.000000,0.000000,0.000000,0.000000,4560.671506,7969.923132,546.113207,257.985962,464.374732,0.765175,0.001485,0.000000,15000.000000,750.000000
f104_demo_ep0001,155,155.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-9.960855,0,4599.907288,15091.559344,4599.887579,15091.494683,30.426500,120.158524,28789.308960,15229.524199,237.737542,779.978812,0.737929,236.409295,775.621046,0.004239,0.013907,25.095499,82.334315,232.776804,763.703424,25.357842,83.195020,41.122724,134.917073,-0.000868,0.028708,0.000171,0.003782,-0.068094,0.108896,0.105757,0.000018,-0.159119,0.000002,1.606318,0.000000,0.000000,0.000000,0.000000,0.000000,4560.483972,7969.838067,546.107378,258.272223,464.890001,0.768795,0.001492,0.000000,15000.000000,750.000000
f104_demo_ep0001,156,156.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-8.487572,0,4561.889240,14966.828216,4561.869693,14966.764084,30.428596,120.158787,29021.592348,15254.541670,236.010775,774.313566,0.732219,234.577236,769.610353,0.003825,0.012549,25.973186,85.213866,232.044954,761.302344,25.353869,83.181985,34.833983,114.284722,-0.000776,0.028325,0.000119,0.002890,-0.037862,0.109136,0.110274,0.000016,-0.161537,-0.000022,1.649899,0.000000,0.000000,0.000000,0.000000,0.000000,4560.296437,7969.753003,546.101549,258.518984,465.334172,0.771926,0.001498,0.000000,15000.000000,750.000000
f104_demo_ep0001,157,157.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-6.991875,0,4530.249561,14863.023496,4530.230148,14862.959803,30.430682,120.159051,29252.912020,15279.523580,233.974952,767.634357,0.725615,232.527202,762.884521,0.005611,0.018408,25.988045,85.262614,230.854268,757.395892,25.286218,82.960031,28.481441,93.443046,-0.000387,0.027019,0.000136,0.002309,-0.010730,0.109333,0.111302,0.000024,-0.160634,-0.000058,1.633364,0.000000,0.000000,0.000000,0.000000,0.000000,4560.108903,7969.667939,546.095720,258.724348,465.703827,0.774539,0.001503,0.000000,15000.000000,750.000000
f104_demo_ep0001,158,158.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-5.543059,0,4504.854243,14779.705522,4504.834937,14779.642180,30.432756,120.159313,29482.840755,15304.412584,231.733624,760.280920,0.718435,230.316614,755.631937,0.005787,0.018985,25.587686,83.949102,229.272848,752.207507,25.167222,82.569627,22.384028,73.438412,-0.000225,0.022470,0.000148,0.002028,0.013899,0.109532,0.110644,0.000025,-0.156442,-0.000055,1.593550,0.000000,0.000000,0.000000,0.000000,0.000000,4559.921368,7969.582875,546.089892,258.889184,466.000531,0.776641,0.001507,0.000000,15000.000000,750.000000
f104_demo_ep0001,159,159.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-4.209590,0,4485.290807,14715.521020,4485.271583,14715.457949,30.434815,120.159574,29711.034295,15329.164522,229.385715,752.577805,0.710982,228.031012,748.133240,0.004725,0.015503,24.893050,81.670113,227.395681,746.048823,25.009784,82.053099,16.838085,55.243062,-0.000277,0.019284,0.000133,0.001789,0.035263,0.109717,0.108735,0.000021,-0.150060,-0.000037,1.537471,0.000000,0.000000,0.000000,0.000000,0.000000,4559.733834,7969.497811,546.084063,259.016166,466.229099,0.778264,0.001510,0.000000,15000.000000,750.000000
f104_demo_ep0001,160,160.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-3.025162,0,4470.946092,14668.458307,4470.926928,14668.395432,30.436855,120.159834,29937.245898,15353.746663,227.004429,744.765187,0.703475,225.743537,740.628402,0.003978,0.013051,23.892810,78.388483,225.324700,739.254266,24.824761,81.446068,11.980046,39.304611,-0.000310,0.015782,0.000113,0.001495,0.052649,0.109871,0.105448,0.000018,-0.140525,-0.000030,1.462739,0.073962,0.000000,0.000000,0.000000,34.858587,4559.546300,7969.412746,546.078234,259.109276,466.396696,0.779455,0.001512,0.000000,15000.000000,750.000000
f104_demo_ep0001,161,161.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-2.014245,0,4461.075310,14636.073853,4461.056187,14636.011112,30.438877,120.160091,30161.360003,15378.140014,224.731023,737.306508,0.696343,223.578286,733.524561,0.003877,0.012720,22.732858,74.582868,223.237380,732.406102,24.631554,80.812186,7.898838,25.914821,-0.000251,0.011228,0.000104,0.001216,0.066174,0.109999,0.101329,0.000017,-0.114949,-0.000033,1.380456,0.241302,0.000000,0.000000,0.000000,380.071386,4559.358765,7969.327682,546.072405,259.173346,466.512022,0.780276,0.001514,0.000000,15000.000000,750.000000
f104_demo_ep0001,162,162.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-1.196531,0,4454.866667,14615.704287,4454.847568,14615.641628,30.440881,120.160346,30383.488797,15402.350938,222.787885,730.931381,0.690269,221.747444,727.517859,0.003921,0.012863,21.506115,70.558120,221.392215,726.352412,24.459876,80.248936,4.652230,15.263223,-0.000174,0.007761,0.000103,0.001014,0.075799,0.110116,0.096682,0.000018,-0.071337,-0.000034,1.296599,0.401036,0.000000,0.000000,0.000000,1053.231172,4559.097713,7969.209942,546.064338,259.213645,466.584562,0.780792,0.001515,0.000000,15000.000000,750.000000
f104_demo_ep0001,163,163.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-0.565844,0,4451.510266,14604.692472,4451.491180,14604.629856,30.442870,120.160600,30603.982612,15426.413252,221.341899,726.187331,0.685760,220.409814,723.129312,0.003775,0.012384,20.291619,66.573554,219.989414,721.750045,24.333429,79.834086,2.185901,7.171592,-0.000140,0.004732,0.000101,0.000869,0.081928,0.110227,0.091804,0.000017,-0.018006,-0.000032,1.216702,0.539397,0.000000,0.000000,0.000000,1906.949187,4558.623022,7968.995438,546.049639,259.235432,466.623777,0.781072,0.001516,0.000000,15000.000000,750.000000
f104_demo_ep0001,164,164.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,-0.103384,0,4450.269363,14600.621269,4450.250281,14600.558665,30.444848,120.160853,30823.335383,15450.377772,220.451381,723.265687,0.682990,219.611920,720.511549,0.003529,0.011577,19.220198,63.058394,219.111817,718.870790,24.262420,79.601115,0.397782,1.305058,-0.000134,0.002357,0.000095,0.000741,0.085492,0.110330,0.087296,0.000016,0.034921,-0.000029,1.149865,0.648977,0.000000,0.000000,0.000000,2761.476865,4557.945182,7968.688688,546.028620,259.243486,466.638275,0.781175,0.001516,0.000000,15000.000000,750.000000
f104_demo_ep0001,165,165.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,0.218223,0,4450.529814,14601.475767,4450.510730,14601.413155,30.446821,120.161105,31042.066807,15474.298912,220.075957,722.033978,0.681829,219.312818,719.530243,0.003360,0.011024,18.311594,60.077410,218.734811,717.633895,24.244720,79.543044,-0.838204,-2.750014,-0.000123,0.000878,0.000090,0.000620,0.087111,0.110426,0.083302,0.000015,0.079788,-0.000028,1.096410,0.728828,0.000000,0.000000,0.000000,3484.222045,4557.097216,7968.304627,546.002304,259.241796,466.635232,0.781153,0.001516,0.000000,15000.000000,750.000000
f104_demo_ep0001,166,166.000000,flight_skill_demo,cruise,0.000000,4572.000000,228.600000,0.430251,0,4451.806031,14605.662831,4451.786940,14605.600196,30.448793,120.161357,31260.635339,15498.224921,220.116545,722.167142,0.681966,219.414270,719.863089,0.003286,0.010782,17.569052,57.641248,218.768114,717.743156,24.270838,79.628735,-1.652905,-5.422918,-0.000100,-0.000229,0.000087,0.000515,0.087411,0.110518,0.079902,0.000015,0.113318,-0.000028,1.055807,0.782356,0.000000,0.000000,0.000000,4017.011611,4556.118904,7967.861288,545.971925,259.233512,466.620321,0.781047,0.001515,0.000000,15000.000000,750.000000
