t_s,h_sl_m,position_h-sl-ft,h_agl_m,position_h-agl-ft,lat_deg,lon_deg,x_north_m,x_east_m,vtrue_mps,velocities_vtrue-fps,mach,u_mps,velocities_u-fps,v_mps,velocities_v-fps,w_mps,velocities_w-fps,vn_mps,velocities_v-north-fps,ve_mps,velocities_v-east-fps,vd_mps,velocities_v-down-fps,p_radps,q_radps,r_radps,phi_rad,theta_rad,psi_rad,alpha_rad,beta_rad,nx_g,ny_g,nz_g,throttle,elevator,aileron,rudder,thrust_lb,fuel_lb,mass_kg,inertia_mass-slugs,temp_K,atmosphere_T-R,rho_kgpm3,atmosphere_rho-slugs_ft3
22.599991,4457.164652,14623.243610,4457.145713,14623.181474,30.215335,120.000046,5379.912642,4.414690,217.104670,712.285661,0.672680,216.518521,710.362600,0.002805,0.009202,15.942641,52.305254,217.104357,712.284635,0.365524,1.199226,-0.046802,-0.153549,-0.000005,-0.000308,0.000072,0.000001,0.073715,0.001671,0.073499,0.000013,-0.094551,-0.000025,0.977159,0.000000,0.000000,0.000000,0.000000,0.000000,4695.744660,8031.191283,550.311409,259.198729,466.557713,0.780601,0.001515
22.699991,4457.167900,14623.254265,4457.148961,14623.192129,30.215530,120.000046,5401.599700,4.451273,216.941675,711.750903,0.672175,216.354296,709.823806,0.002804,0.009200,15.953338,52.340347,216.941364,711.749883,0.366821,1.203480,-0.018048,-0.059212,-0.000005,-0.000313,0.000072,0.000001,0.073687,0.001678,0.073604,0.000013,-0.094525,-0.000025,0.976519,0.000000,0.000000,0.000000,0.000000,0.000000,4695.725907,8031.182776,550.310826,259.198708,466.557675,0.780601,0.001515
22.799991,4457.168242,14623.255387,4457.149303,14623.193250,30.215726,120.000047,5423.270475,4.487986,216.778781,711.216472,0.671670,216.190131,709.285208,0.002803,0.009197,15.964550,52.377132,216.778468,711.215446,0.368116,1.207728,0.011313,0.037116,-0.000005,-0.000318,0.000072,0.000000,0.073659,0.001685,0.073711,0.000013,-0.094501,-0.000024,0.975904,0.000000,0.000000,0.000000,0.000000,0.000000,4695.707154,8031.174270,550.310243,259.198706,466.557671,0.780601,0.001515
22.899991,4457.165618,14623.246779,4457.146679,14623.184642,30.215921,120.000047,5444.924976,4.524827,216.615982,710.682357,0.671166,216.026023,708.746794,0.002802,0.009194,15.976270,52.415585,216.615663,710.681310,0.369409,1.211971,0.041257,0.135359,-0.000005,-0.000321,0.000072,0.000000,0.073630,0.001692,0.073821,0.000013,-0.094480,-0.000024,0.975312,0.000000,0.000000,0.000000,0.000000,0.000000,4695.688400,8031.165764,550.309660,259.198723,466.557702,0.780601,0.001515
22.999991,4457.159972,14623.228255,4457.141033,14623.166117,30.216116,120.000047,5466.563213,4.561798,216.453276,710.148543,0.670661,215.861967,708.208552,0.002801,0.009191,15.988494,52.455689,216.452947,710.147462,0.370700,1.216207,0.071762,0.235440,-0.000005,-0.000324,0.000072,0.000000,0.073602,0.001700,0.073933,0.000013,-0.094462,-0.000024,0.974743,0.000000,0.000000,0.000000,0.000000,0.000000,4695.669647,8031.157257,550.309077,259.198760,466.557768,0.780601,0.001515
23.099991,4457.151248,14623.199633,4457.132309,14623.137495,30.216311,120.000048,5488.185193,4.598897,216.290657,709.615018,0.670158,215.697959,707.670469,0.002801,0.009188,16.001217,52.497432,216.290313,709.613888,0.371989,1.220437,0.102805,0.337288,-0.000005,-0.000326,0.000072,0.000000,0.073572,0.001707,0.074048,0.000013,-0.094447,-0.000024,0.974197,0.000000,0.000000,0.000000,0.000000,0.000000,4695.650893,8031.148751,550.308494,259.198816,466.557870,0.780602,0.001515
23.199991,4457.139394,14623.160741,4457.120454,14623.098603,30.216506,120.000048,5509.790926,4.636126,216.128123,709.081768,0.669654,215.533995,707.132531,0.002800,0.009185,16.014438,52.540806,216.127759,709.080573,0.373277,1.224662,0.134365,0.440829,-0.000005,-0.000327,0.000072,0.000000,0.073543,0.001714,0.074165,0.000013,-0.094435,-0.000024,0.973675,0.000000,0.000000,0.000000,0.000000,0.000000,4695.632140,8031.140244,550.307911,259.198893,466.558008,0.780603,0.001515
23.299991,4457.124359,14623.111414,4457.105419,14623.049275,30.216701,120.000049,5531.380419,4.673482,215.965668,708.548779,0.669150,215.370072,706.594725,0.002799,0.009183,16.028155,52.585809,215.965279,708.547503,0.374563,1.228880,0.166418,0.545990,-0.000005,-0.000327,0.000072,0.000000,0.073514,0.001721,0.074285,0.000013,-0.094426,-0.000024,0.973175,0.000000,0.000000,0.000000,0.000000,0.000000,4695.613386,8031.131738,550.307328,259.198991,466.558184,0.780604,0.001515
23.399991,4457.106095,14623.051492,4457.087155,14622.989354,30.216896,120.000049,5552.953678,4.710967,215.803289,708.016039,0.668647,215.206184,706.057036,0.002798,0.009180,16.042368,52.632440,215.802870,708.014664,0.375847,1.233093,0.198943,0.652699,-0.000005,-0.000326,0.000072,0.000000,0.073485,0.001729,0.074407,0.000013,-0.094419,-0.000024,0.972697,0.000000,0.000000,0.000000,0.000000,0.000000,4695.594633,8031.123231,550.306746,259.199110,466.558397,0.780606,0.001515
23.499991,4457.084556,14622.980825,4457.065616,14622.918687,30.217090,120.000049,5574.510712,4.748581,215.640981,707.483533,0.668144,215.042328,705.519449,0.002797,0.009177,16.057077,52.680699,215.640526,707.482042,0.377129,1.237299,0.231917,0.760883,-0.000005,-0.000324,0.000072,0.000000,0.073456,0.001736,0.074531,0.000013,-0.094415,-0.000024,0.972243,0.000000,0.000000,0.000000,0.000000,0.000000,4695.575879,8031.114725,550.306163,259.199249,466.558649,0.780608,0.001515
23.599991,4457.059697,14622.899269,4457.040757,14622.837130,30.217284,120.000050,5596.051526,4.786322,215.478740,706.951247,0.667641,214.878499,704.981951,0.002796,0.009175,16.072282,52.730584,215.478245,706.949621,0.378409,1.241499,0.265319,0.870470,-0.000005,-0.000321,0.000072,0.000000,0.073427,0.001743,0.074658,0.000013,-0.094414,-0.000024,0.971811,0.000000,0.000000,0.000000,0.000000,0.000000,4695.557126,8031.106219,550.305580,259.199411,466.558939,0.780610,0.001515
23.699991,4457.031478,14622.806687,4457.012538,14622.744548,30.217478,120.000050,5617.576126,4.824191,215.316562,706.419168,0.667138,214.714692,704.444527,0.002796,0.009172,16.087981,52.782090,215.316020,706.417388,0.379687,1.245694,0.299127,0.981388,-0.000005,-0.000317,0.000072,0.000000,0.073398,0.001750,0.074788,0.000013,-0.094415,-0.000024,0.971402,0.000000,0.000000,0.000000,0.000000,0.000000,4695.538373,8031.097712,550.304997,259.199594,466.559269,0.780612,0.001515
23.799990,4456.999859,14622.702950,4456.980919,14622.640811,30.217672,120.000051,5639.084517,4.862187,215.154443,705.887280,0.666636,214.550903,703.907162,0.002795,0.009170,16.104171,52.835207,215.153848,705.885327,0.380964,1.249882,0.333319,1.093566,-0.000005,-0.000312,0.000072,0.000000,0.073370,0.001758,0.074919,0.000013,-0.094419,-0.000024,0.971016,0.000000,0.000000,0.000000,0.000000,0.000000,4695.519619,8031.089206,550.304414,259.199799,466.559638,0.780615,0.001515
23.899990,4456.964802,14622.587935,4456.945862,14622.525795,30.217866,120.000051,5660.576706,4.900311,214.992378,705.355570,0.666133,214.387128,703.369844,0.002794,0.009167,16.120847,52.889919,214.991723,705.353423,0.382239,1.254065,0.367873,1.206932,-0.000005,-0.000306,0.000072,0.000000,0.073343,0.001765,0.075054,0.000013,-0.094425,-0.000024,0.970652,0.000000,0.000000,0.000000,0.000000,0.000000,4695.500866,8031.080699,550.303831,259.200027,466.560048,0.780618,0.001515
23.999990,4456.926273,14622.461526,4456.907333,14622.399387,30.218060,120.000051,5682.052695,4.938562,214.830363,704.824024,0.665631,214.223363,702.832557,0.002793,0.009165,16.138005,52.946209,214.829643,704.821662,0.383512,1.258241,0.402768,1.321417,-0.000005,-0.000300,0.000072,0.000000,0.073316,0.001772,0.075191,0.000013,-0.094434,-0.000024,0.970309,0.000000,0.000000,0.000000,0.000000,0.000000,4695.482112,8031.072193,550.303248,259.200277,466.560498,0.780621,0.001515
24.099990,4456.884238,14622.323616,4456.865298,14622.261477,30.218254,120.000052,5703.512490,4.976941,214.668393,704.292627,0.665129,214.059604,702.295290,0.002793,0.009162,16.155635,53.004052,214.667601,704.290030,0.384783,1.262412,0.437983,1.436953,-0.000005,-0.000293,0.000072,0.000000,0.073290,0.001779,0.075330,0.000013,-0.094445,-0.000024,0.969988,0.000000,0.000000,0.000000,0.000000,0.000000,4695.463359,8031.063687,550.302665,259.200550,466.560989,0.780624,0.001515
24.199990,4456.838666,14622.174103,4456.819727,14622.111964,30.218447,120.000052,5724.956094,5.015446,214.506464,703.761365,0.664627,213.895847,701.758030,0.002792,0.009160,16.173732,53.063424,214.505594,703.758511,0.386052,1.266576,0.473499,1.553473,-0.000005,-0.000285,0.000072,0.000000,0.073264,0.001787,0.075471,0.000013,-0.094458,-0.000024,0.969688,0.000000,0.000000,0.000000,0.000000,0.000000,4695.444605,8031.055180,550.302083,259.200845,466.561522,0.780628,0.001515
24.299990,4456.789529,14622.012891,4456.770589,14621.950752,30.218640,120.000052,5746.383511,5.054077,214.344572,703.230224,0.664125,213.732088,701.220762,0.002791,0.009157,16.192286,53.124297,214.343617,703.227091,0.387320,1.270734,0.509294,1.670913,-0.000005,-0.000277,0.000072,0.000000,0.073239,0.001794,0.075615,0.000013,-0.094474,-0.000024,0.969407,0.000000,0.000000,0.000000,0.000000,0.000000,4695.425852,8031.046674,550.301500,259.201164,466.562096,0.780632,0.001515
24.399990,4456.736799,14621.839891,4456.717859,14621.777753,30.218834,120.000053,5767.794743,5.092836,214.182713,702.699191,0.663623,213.568323,700.683476,0.002790,0.009155,16.211290,53.186645,214.181667,702.695756,0.388585,1.274887,0.545351,1.789209,-0.000005,-0.000268,0.000072,0.000000,0.073215,0.001801,0.075762,0.000013,-0.094492,-0.000024,0.969147,0.000000,0.000000,0.000000,0.000000,0.000000,4695.407098,8031.038167,550.300917,259.201507,466.562712,0.780637,0.001515
24.499990,4456.680451,14621.655022,4456.661511,14621.592884,30.219027,120.000053,5789.189792,5.131720,214.020883,702.168250,0.663121,213.404549,700.146157,0.002790,0.009153,16.230736,53.250445,214.019737,702.164492,0.389849,1.279033,0.581650,1.908301,-0.000005,-0.000259,0.000072,0.000000,0.073192,0.001809,0.075910,0.000013,-0.094511,-0.000024,0.968906,0.000000,0.000000,0.000000,0.000000,0.000000,4695.388345,8031.029661,550.300334,259.201872,466.563370,0.780641,0.001515
24.599990,4456.620461,14621.458206,4456.601522,14621.396068,30.219219,120.000054,5810.568661,5.170731,213.859076,701.637390,0.662619,213.240761,699.608795,0.002789,0.009150,16.250617,53.315673,213.857825,701.633285,0.391111,1.283173,0.618174,2.028129,-0.000005,-0.000249,0.000073,0.000000,0.073170,0.001816,0.076061,0.000013,-0.094533,-0.000024,0.968683,0.000000,0.000000,0.000000,0.000000,0.000000,4695.369592,8031.021154,550.299751,259.202262,466.564071,0.780646,0.001515
24.699990,4456.556809,14621.249373,4456.537869,14621.187236,30.219412,120.000054,5831.931351,5.209868,213.697290,701.106595,0.662117,213.076955,699.071374,0.002788,0.009148,16.270928,53.382310,213.695926,701.102120,0.392371,1.287307,0.654904,2.148634,-0.000005,-0.000238,0.000073,0.000000,0.073149,0.001823,0.076214,0.000013,-0.094557,-0.000024,0.968479,0.000000,0.000000,0.000000,0.000000,0.000000,4695.350838,8031.012648,550.299168,259.202675,466.564815,0.780652,0.001515
24.799990,4456.489474,14621.028458,4456.470535,14620.966321,30.219605,120.000055,5853.277863,5.249130,213.535520,700.575852,0.661615,212.913127,698.533883,0.002788,0.009146,16.291664,53.450341,213.534036,700.570985,0.393629,1.291435,0.691823,2.269760,-0.000005,-0.000227,0.000073,0.000000,0.073129,0.001830,0.076369,0.000013,-0.094583,-0.000024,0.968292,0.000000,0.000000,0.000000,0.000000,0.000000,4695.332085,8031.004142,550.298585,259.203112,466.565602,0.780657,0.001515
24.899990,4456.418438,14620.795401,4456.399499,14620.733265,30.219797,120.000055,5874.608197,5.288518,213.373761,700.045148,0.661114,212.749275,697.996308,0.002787,0.009143,16.312820,53.519752,213.372151,700.039864,0.394886,1.295557,0.728914,2.391450,-0.000005,-0.000216,0.000073,0.000000,0.073110,0.001838,0.076527,0.000013,-0.094611,-0.000024,0.968124,0.000000,0.000000,0.000000,0.000000,0.000000,4695.313331,8030.995635,550.298002,259.203573,466.566431,0.780663,0.001515
24.999990,4456.343686,14620.550150,4456.324747,14620.488014,30.219989,120.000055,5895.922355,5.328032,213.212010,699.514469,0.660612,212.585392,697.458635,0.002786,0.009141,16.334394,53.590530,213.210266,699.508745,0.396140,1.299672,0.766160,2.513649,-0.000005,-0.000203,0.000073,0.000000,0.073093,0.001845,0.076686,0.000013,-0.094640,-0.000024,0.967973,0.000000,0.000000,0.000000,0.000000,0.000000,4695.294578,8030.987129,550.297420,259.204058,466.567305,0.780669,0.001515
25.099990,4456.265201,14620.292655,4456.246263,14620.230520,30.220181,120.000056,5917.220336,5.367670,213.050263,698.983802,0.660110,212.421476,696.920851,0.002785,0.009139,16.356380,53.662665,213.048377,698.977614,0.397393,1.303782,0.803545,2.636302,-0.000005,-0.000190,0.000073,0.000000,0.073076,0.001852,0.076848,0.000013,-0.094672,-0.000024,0.967839,0.000000,0.000000,0.000000,0.000000,0.000000,4695.275824,8030.978622,550.296837,259.204568,466.568222,0.780676,0.001515
25.199990,4456.182972,14620.022875,4456.164034,14619.960740,30.220373,120.000056,5938.502140,5.407434,212.888515,698.453132,0.659608,212.257521,696.382944,0.002785,0.009136,16.378777,53.736145,212.886480,698.446457,0.398643,1.307885,0.841051,2.759355,-0.000005,-0.000176,0.000073,0.000000,0.073061,0.001859,0.077012,0.000013,-0.094705,-0.000024,0.967722,0.000000,0.000000,0.000000,0.000000,0.000000,4695.257071,8030.970116,550.296254,259.205101,466.569183,0.780683,0.001515
25.299990,4456.096987,14619.740771,4456.078049,14619.678638,30.220565,120.000057,5959.767764,5.447322,212.726762,697.922447,0.659106,212.093525,695.844898,0.002784,0.009134,16.401580,53.810957,212.724571,697.915260,0.399892,1.311982,0.878664,2.882755,-0.000005,-0.000162,0.000073,0.000000,0.073048,0.001867,0.077178,0.000013,-0.094739,-0.000024,0.967623,0.000000,0.000000,0.000000,0.000000,0.000000,4695.238317,8030.961609,550.295671,259.205660,466.570187,0.780690,0.001515
25.399990,4456.007236,14619.446313,4455.988298,14619.384180,30.220757,120.000057,5981.017209,5.487335,212.565001,697.391736,0.658604,211.929484,695.306706,0.002783,0.009132,16.424784,53.887086,212.562647,697.384013,0.401139,1.316073,0.916365,3.006448,-0.000005,-0.000147,0.000073,0.000000,0.073036,0.001874,0.077347,0.000013,-0.094769,-0.000024,0.967539,0.008260,0.000000,0.000000,0.000000,0.214308,4695.219564,8030.953103,550.295088,259.206242,466.571236,0.780697,0.001515
25.499990,4455.913711,14619.139473,4455.894774,14619.077341,30.220948,120.000057,6002.250475,5.527473,212.403316,696.861272,0.658103,211.765483,694.768645,0.002783,0.009129,16.448369,53.964465,212.400792,696.852991,0.402384,1.320158,0.954135,3.130363,-0.000005,-0.000134,0.000073,0.000000,0.073025,0.001881,0.077517,0.000013,-0.094625,-0.000024,0.967472,0.029445,0.000000,0.000000,0.000000,3.823528,4695.200811,8030.944597,550.294505,259.206849,466.572329,0.780705,0.001515
25.599990,4455.816408,14618.820235,4455.797470,14618.758103,30.221140,120.000058,6023.467580,5.567734,212.241945,696.331840,0.657602,211.601771,694.231531,0.002782,0.009127,16.472211,54.042686,212.239243,696.322975,0.403628,1.324239,0.991942,3.254402,-0.000005,-0.000131,0.000073,0.000000,0.073015,0.001889,0.077689,0.000013,-0.094210,-0.000024,0.967414,0.050717,0.000000,0.000000,0.000000,12.292895,4695.182057,8030.936090,550.293922,259.207481,466.573465,0.780713,0.001515
25.699990,4455.715322,14618.488589,4455.696385,14618.426459,30.221331,120.000058,6044.668569,5.608120,212.081169,695.804362,0.657103,211.438651,693.696360,0.002781,0.009125,16.496044,54.120881,212.078283,695.794892,0.404871,1.328317,1.029766,3.378499,-0.000005,-0.000143,0.000073,0.000000,0.073005,0.001896,0.077860,0.000013,-0.093494,-0.000024,0.967347,0.072057,0.000000,0.000000,0.000000,26.210084,4695.163304,8030.927584,550.293339,259.208137,466.574646,0.780722,0.001515
25.799990,4455.610453,14618.144532,4455.591516,14618.082402,30.221522,120.000059,6065.853516,5.648630,211.921309,695.279886,0.656607,211.276472,693.164278,0.002781,0.009122,16.519493,54.197813,211.918231,695.269786,0.406114,1.332395,1.067607,3.502649,-0.000005,-0.000178,0.000073,0.000000,0.072992,0.001903,0.078030,0.000013,-0.092438,-0.000024,0.967246,0.093444,0.000000,0.000000,0.000000,46.248148,4695.144550,8030.919077,550.292757,259.208818,466.575872,0.780730,0.001515
25.899990,4455.501799,14617.788053,4455.482862,14617.725925,30.221713,120.000059,6087.022529,5.689265,211.762726,694.759599,0.656115,211.115633,692.636592,0.002780,0.009120,16.542112,54.272020,211.759448,694.748847,0.407358,1.336475,1.105489,3.626931,-0.000005,-0.000238,0.000073,0.000000,0.072975,0.001911,0.078196,0.000013,-0.091001,-0.000024,0.967082,0.114854,0.000000,0.000000,0.000000,73.179049,4695.125797,8030.910571,550.292174,259.209523,466.577141,0.780739,0.001515
25.999990,4455.389352,14617.419134,4455.370416,14617.357007,30.221904,120.000060,6108.175756,5.730023,211.605831,694.244852,0.655628,210.956584,692.114778,0.002779,0.009118,16.563429,54.341958,211.602347,694.233421,0.408602,1.340559,1.143461,3.751512,-0.000005,-0.000324,0.000073,0.000000,0.072951,0.001918,0.078355,0.000013,-0.089135,-0.000024,0.966820,0.136259,0.000000,0.000000,0.000000,107.888995,4695.107043,8030.902065,550.291591,259.210253,466.578455,0.780749,0.001515
26.099990,4455.273100,14617.037731,4455.254164,14616.975604,30.222095,120.000060,6129.313388,5.770906,211.451091,693.737176,0.655147,210.799830,691.600493,0.002778,0.009115,16.582992,54.406142,211.447393,693.725042,0.409850,1.344651,1.181603,3.876650,-0.000005,-0.000438,0.000073,0.000000,0.072917,0.001925,0.078505,0.000013,-0.086785,-0.000024,0.966431,0.157627,0.000000,0.000000,0.000000,151.395501,4695.088290,8030.893558,550.291008,259.211007,466.579813,0.780758,0.001515
26.199990,4455.153022,14616.643772,4455.134086,14616.581647,30.222285,120.000060,6150.435665,5.811914,211.299036,693.238307,0.654675,210.645934,691.095583,0.002778,0.009113,16.600399,54.463252,211.295114,693.225439,0.411100,1.348754,1.220017,4.002680,-0.000005,-0.000576,0.000073,0.000000,0.072871,0.001932,0.078645,0.000013,-0.083907,-0.000024,0.965886,0.178923,0.000000,0.000000,0.000000,203.685973,4695.069536,8030.885052,550.290425,259.211787,466.581216,0.780768,0.001515
26.299989,4455.029082,14616.237146,4455.010147,14616.175023,30.222476,120.000061,6171.542869,5.853046,211.149876,692.748936,0.654212,210.495127,690.600812,0.002777,0.009110,16.615392,54.512442,211.145720,692.735303,0.412355,1.352870,1.258852,4.130091,-0.000005,-0.000725,0.000073,0.000000,0.072810,0.001940,0.078771,0.000013,-0.081098,-0.000024,0.965167,0.200128,0.000000,0.000000,0.000000,255.336555,4695.050783,8030.876545,550.289842,259.212591,466.582664,0.780779,0.001515
26.399989,4454.901231,14615.817688,4454.882296,14615.755566,30.222666,120.000061,6192.635294,5.894305,211.003769,692.269584,0.653758,210.347561,690.116671,0.002776,0.009107,16.628110,54.554166,210.999370,692.255150,0.413614,1.357000,1.298266,4.259402,-0.000005,-0.000868,0.000073,0.000000,0.072734,0.001947,0.078887,0.000013,-0.077987,-0.000024,0.964280,0.221231,0.000000,0.000000,0.000000,312.523392,4695.032030,8030.868039,550.289259,259.213421,466.584158,0.780789,0.001515
26.499989,4454.769405,14615.385186,4454.750470,14615.323065,30.222856,120.000062,6213.713260,5.935689,210.861033,691.801288,0.653315,210.203522,689.644102,0.002775,0.009105,16.638941,54.589701,210.856377,691.786014,0.414877,1.361146,1.338385,4.391025,-0.000005,-0.000994,0.000073,0.000000,0.072644,0.001954,0.078992,0.000013,-0.074583,-0.000024,0.963254,0.242209,0.000000,0.000000,0.000000,375.090631,4695.013276,8030.859532,550.288676,259.214277,466.585698,0.780800,0.001515
26.599989,4454.633527,14614.939393,4454.614593,14614.877274,30.223046,120.000062,6234.777118,5.977200,210.721969,691.345042,0.652883,210.063272,689.183963,0.002774,0.009102,16.648422,54.620806,210.717044,691.328883,0.416147,1.365311,1.379301,4.525267,-0.000005,-0.001097,0.000073,0.000000,0.072543,0.001962,0.079089,0.000013,-0.070895,-0.000024,0.962127,0.263040,0.000000,0.000000,0.000000,442.860604,4694.994523,8030.851026,550.288094,259.215159,466.587286,0.780812,0.001515
26.699989,4454.493515,14614.480037,4454.474582,14614.417919,30.223236,120.000063,6255.827248,6.018837,210.586864,690.901785,0.652463,209.927050,688.737040,0.002774,0.009100,16.657163,54.649485,210.581656,690.884697,0.417422,1.369496,1.421069,4.662298,-0.000005,-0.001172,0.000073,0.000000,0.072433,0.001969,0.079181,0.000013,-0.066934,-0.000024,0.960944,0.283703,0.000000,0.000000,0.000000,515.635637,4694.975299,8030.842360,550.287500,259.216068,466.588922,0.780823,0.001515
26.799989,4454.349284,14614.006837,4454.330351,14613.944720,30.223426,120.000063,6276.864057,6.060603,210.455989,690.472404,0.652056,209.795079,688.304065,0.002773,0.009097,16.665774,54.677737,210.450482,690.454338,0.418705,1.373704,1.463695,4.802150,-0.000005,-0.001221,0.000073,0.000000,0.072317,0.001976,0.079272,0.000013,-0.062712,-0.000024,0.959752,0.304178,0.000000,0.000000,0.000000,593.199990,4694.953746,8030.832680,550.286836,259.217004,466.590607,0.780835,0.001515
26.899989,4454.200748,14613.519514,4454.181815,14613.457399,30.223615,120.000063,6297.887979,6.102497,210.329595,690.057725,0.651664,209.667569,687.885726,0.002772,0.009096,16.674794,54.707328,210.323775,690.038633,0.419995,1.377937,1.507150,4.944719,-0.000005,-0.001245,0.000073,0.000000,0.072197,0.001984,0.079363,0.000013,-0.058242,-0.000024,0.958590,0.324443,0.000000,0.000000,0.000000,675.321903,4694.929620,8030.821835,550.286093,259.217968,466.592342,0.780848,0.001515
26.999989,4454.047827,14613.017807,4454.028895,14612.955693,30.223805,120.000064,6318.899474,6.144520,210.207916,689.658518,0.651285,209.544723,687.482688,0.002772,0.009094,16.684634,54.739612,210.201769,689.638351,0.421293,1.382196,1.551368,5.089791,-0.000005,-0.001250,0.000073,0.000000,0.072075,0.001991,0.079456,0.000013,-0.053536,-0.000024,0.957490,0.344483,0.000000,0.000000,0.000000,761.755471,4694.902863,8030.809799,550.285269,259.218960,466.594129,0.780860,0.001515
27.099989,4453.890451,14612.501479,4453.871519,14612.439368,30.223994,120.000064,6339.899020,6.186674,210.091171,689.275494,0.650922,209.426738,687.095598,0.002772,0.009093,16.695546,54.775414,210.084681,689.254204,0.422600,1.386483,1.596260,5.237074,-0.000005,-0.001243,0.000073,0.000000,0.071954,0.001998,0.079552,0.000013,-0.048609,-0.000024,0.956474,0.364277,0.000000,0.000000,0.000000,852.242370,4694.873431,8030.796550,550.284361,259.219982,466.595968,0.780873,0.001515
27.199989,4453.728555,14611.970326,4453.709624,14611.908216,30.224184,120.000065,6360.887121,6.228958,209.979558,688.909312,0.650575,209.313809,686.725094,0.002772,0.009093,16.707614,54.815006,209.972712,688.886851,0.423916,1.390800,1.641725,5.386237,-0.000005,-0.001233,0.000073,0.000000,0.071833,0.002006,0.079652,0.000013,-0.043476,-0.000024,0.955549,0.383811,0.000000,0.000000,0.000000,946.513576,4694.841291,8030.782075,550.283369,259.221033,466.597859,0.780887,0.001515
27.299989,4453.562089,14611.424177,4453.543159,14611.362069,30.224373,120.000065,6381.864297,6.271374,209.873264,688.560578,0.650245,209.206126,686.371804,0.002771,0.009093,16.720762,54.858143,209.866048,688.536902,0.425241,1.395149,1.687662,5.536949,-0.000005,-0.001225,0.000073,0.000000,0.071714,0.002013,0.079755,0.000013,-0.038152,-0.000024,0.954713,0.403069,0.000000,0.000000,0.000000,1044.290775,4694.806417,8030.766360,550.282292,259.222113,466.599804,0.780901,0.001515
27.399989,4453.391009,14610.862892,4453.372079,14610.800786,30.224562,120.000066,6402.831086,6.313923,209.772459,688.229851,0.649931,209.103876,686.036339,0.002772,0.009093,16.734793,54.904176,209.764858,688.204915,0.426577,1.399531,1.733979,5.688906,-0.000005,-0.001226,0.000073,0.000000,0.071595,0.002020,0.079861,0.000013,-0.032654,-0.000024,0.953954,0.422035,0.000000,0.000000,0.000000,1145.287927,4694.768794,8030.749398,550.281130,259.223224,466.601803,0.780915,0.001515
27.499989,4453.215282,14610.286359,4453.196353,14610.224255,30.224751,120.000066,6423.788045,6.356606,209.677297,687.917641,0.649635,209.007238,685.719284,0.002772,0.009094,16.749431,54.952202,209.669300,687.891403,0.427923,1.403948,1.780600,5.841863,-0.000005,-0.001238,0.000073,0.000000,0.071475,0.002028,0.079967,0.000013,-0.026998,-0.000024,0.953253,0.440696,0.000000,0.000000,0.000000,1249.212600,4694.728413,8030.731186,550.279882,259.224364,466.603856,0.780930,0.001515
27.599989,4453.034880,14609.694488,4453.015951,14609.632386,30.224940,120.000066,6444.735742,6.399424,209.587921,687.624414,0.649356,208.916376,685.421183,0.002772,0.009095,16.764378,55.001241,209.579514,687.596832,0.429280,1.408400,1.827470,5.995637,-0.000005,-0.001263,0.000073,0.000000,0.071353,0.002035,0.080073,0.000013,-0.021203,-0.000024,0.952591,0.459039,0.000000,0.000000,0.000000,1355.767612,4694.685272,8030.711722,550.278548,259.225535,466.605964,0.780945,0.001515
27.699989,4452.849780,14609.087204,4452.830852,14609.025105,30.225129,120.000067,6465.674761,6.442378,209.504458,687.350585,0.649096,208.831442,685.142525,0.002772,0.009095,16.779362,55.050402,209.495629,687.321618,0.430649,1.412890,1.874556,6.150117,-0.000005,-0.001298,0.000073,0.000000,0.071229,0.002042,0.080177,0.000013,-0.015285,-0.000024,0.951948,0.477051,0.000000,0.000000,0.000000,1464.652514,4694.639374,8030.691007,550.277129,259.226737,466.608126,0.780960,0.001515
27.799989,4452.659961,14608.464440,4452.641034,14608.402342,30.225318,120.000067,6486.605698,6.485470,209.427021,687.096525,0.648855,208.752563,684.883735,0.002773,0.009096,16.794185,55.099032,209.417757,687.066132,0.432029,1.417418,1.921838,6.305242,-0.000005,-0.001340,0.000073,0.000000,0.071101,0.002050,0.080277,0.000013,-0.009261,-0.000024,0.951312,0.494721,0.000000,0.000000,0.000000,1575.565492,4694.590731,8030.669046,550.275624,259.227969,466.610344,0.780976,0.001515
27.899989,4452.465405,14607.826131,4452.446478,14607.764036,30.225506,120.000068,6507.529159,6.528699,209.355705,686.862549,0.648632,208.679844,684.645156,0.002773,0.009097,16.808749,55.146814,209.345994,686.830688,0.433421,1.421985,1.969310,6.460991,-0.000005,-0.001383,0.000073,0.000000,0.070968,0.002057,0.080375,0.000013,-0.003150,-0.000024,0.950675,0.512039,0.000000,0.000000,0.000000,1688.205113,4694.539354,8030.645845,550.274034,259.229232,466.612617,0.780992,0.001515
27.999989,4452.266092,14607.172217,4452.247166,14607.110124,30.225695,120.000068,6528.445757,6.572069,209.290591,686.648921,0.648429,208.613364,684.427047,0.002773,0.009098,16.823075,55.193817,209.280420,686.615552,0.434826,1.426593,2.016968,6.617351,-0.000005,-0.001423,0.000073,0.000000,0.070831,0.002064,0.080468,0.000013,0.003032,-0.000024,0.950039,0.528994,0.000000,0.000000,0.000000,1802.272366,4694.485263,8030.621412,550.272360,259.230526,466.614946,0.781009,0.001515
